scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-231,1,0.236,89.80,0.00,0.00
question,WebQTest-232,1,1.566,449.96,0.00,0.00
question,WebQTest-233,1,0.568,148.15,0.00,0.00
question,WebQTest-234,1,0.200,59.12,0.00,0.00
question,WebQTest-235,1,0.313,88.34,0.00,0.00
question,WebQTest-237,1,0.393,119.63,0.00,0.00
question,WebQTest-238,1,0.148,56.79,0.00,0.00
question,WebQTest-239,1,0.205,55.63,0.00,0.00
question,WebQTest-24,1,0.257,51.66,0.00,0.00
question,WebQTest-240,1,0.294,85.07,0.00,0.00
question,WebQTest-241,1,0.330,88.10,0.00,0.00
question,WebQTest-243,1,0.182,57.00,0.00,0.00
question,WebQTest-245,1,0.245,58.30,0.00,0.00
question,WebQTest-246,1,0.480,148.15,0.00,0.00
question,WebQTest-247,1,0.550,149.25,0.00,0.00
question,WebQTest-248,1,0.201,58.16,0.00,0.00
question,WebQTest-249,1,0.358,86.19,0.00,0.00
question,WebQTest-250,1,0.200,57.44,0.00,0.00
question,WebQTest-251,1,0.216,89.03,0.00,0.00
question,WebQTest-252,1,0.191,27.79,0.00,0.00
question,WebQTest-253,1,-0.650,120.97,0.00,0.00
question,WebQTest-254,1,0.522,149.02,0.00,0.00
question,WebQTest-255,1,0.326,84.06,0.00,0.00
question,WebQTest-256,1,0.235,87.41,0.00,0.00
question,WebQTest-257,1,0.200,58.16,0.00,0.00
question,WebQTest-258,1,0.331,87.65,0.00,0.00
question,WebQTest-26,1,0.506,140.89,0.00,0.00
question,WebQTest-260,1,0.201,57.61,0.00,0.00
question,WebQTest-261,1,0.292,82.94,0.00,0.00
question,WebQTest-262,1,0.257,57.32,0.00,0.00
question,WebQTest-264,1,0.205,56.04,0.00,0.00
question,WebQTest-265,1,0.362,115.89,0.00,0.00
question,WebQTest-266,1,0.983,267.21,0.00,0.00
question,WebQTest-267,1,0.222,52.26,0.00,0.00
question,WebQTest-268,1,0.236,86.51,0.00,0.00
question,WebQTest-269,1,0.350,86.87,0.00,0.00
question,WebQTest-270,1,0.236,58.20,0.00,0.00
question,WebQTest-271,1,0.566,178.78,0.00,0.00
question,WebQTest-273,1,0.247,57.90,0.00,0.00
question,WebQTest-276,1,0.183,57.15,0.00,0.00
question,WebQTest-277,1,0.148,27.51,0.00,0.00
question,WebQTest-278,1,0.148,58.34,0.00,0.00
question,WebQTest-279,1,0.288,87.19,0.00,0.00
question,WebQTest-28,1,0.157,54.14,0.00,0.00
question,WebQTest-281,1,0.456,116.93,0.00,0.00
question,WebQTest-282,1,3.253,969.27,0.00,0.00
question,WebQTest-284,1,0.188,26.96,0.00,0.00
question,WebQTest-286,1,0.149,57.69,0.00,0.00
question,WebQTest-287,1,0.453,115.53,0.00,0.00
question,WebQTest-289,1,0.237,85.91,0.00,0.00
question,WebQTest-291,1,0.218,57.99,0.00,0.00
question,WebQTest-294,1,0.771,205.43,0.00,0.00
question,WebQTest-295,1,0.207,57.88,0.00,0.00
question,WebQTest-296,1,0.218,55.84,0.00,0.00
question,WebQTest-297,1,0.299,90.25,0.00,0.00
question,WebQTest-298,1,0.236,85.21,0.00,0.00
question,WebQTest-3,1,0.237,47.93,0.00,0.00
question,WebQTest-300,1,0.679,175.72,0.00,0.00
question,WebQTest-301,1,0.759,239.99,0.00,0.00
question,WebQTest-302,1,0.235,58.19,0.00,0.00
question,WebQTest-303,1,0.243,55.68,0.00,0.00
question,WebQTest-304,1,0.148,57.01,0.00,0.00
question,WebQTest-305,1,0.183,25.46,0.00,0.00
question,WebQTest-306,1,0.253,87.95,0.00,0.00
question,WebQTest-308,1,0.295,83.48,0.00,0.00
question,WebQTest-31,1,0.190,26.95,0.00,0.00
question,WebQTest-310,1,0.259,55.96,0.00,0.00
question,WebQTest-311,1,0.236,85.83,0.00,0.00
question,WebQTest-312,1,0.235,57.95,0.00,0.00
question,WebQTest-313,1,0.235,55.14,0.00,0.00
question,WebQTest-314,1,0.245,87.59,0.00,0.00
question,WebQTest-315,1,0.235,58.56,0.00,0.00
question,WebQTest-316,1,0.254,55.88,0.00,0.00
question,WebQTest-317,1,0.269,90.57,0.00,0.00
question,WebQTest-318,1,0.228,55.93,0.00,0.00
question,WebQTest-32,1,0.211,55.22,0.00,0.00
question,WebQTest-321,1,0.183,57.34,0.00,0.00
question,WebQTest-322,1,0.287,84.24,0.00,0.00
question,WebQTest-323,1,0.610,180.09,0.00,0.00
question,WebQTest-326,1,0.236,54.17,0.00,0.00
question,WebQTest-327,1,0.235,57.78,0.00,0.00
question,WebQTest-328,1,0.218,55.38,0.00,0.00
question,WebQTest-329,1,0.212,58.38,0.00,0.00
question,WebQTest-33,1,0.273,85.46,0.00,0.00
question,WebQTest-331,1,0.241,59.35,0.00,0.00
question,WebQTest-333,1,0.636,180.49,0.00,0.00
question,WebQTest-334,1,0.353,86.42,0.00,0.00
question,WebQTest-335,1,0.445,150.03,0.00,0.00
question,WebQTest-336,1,0.235,58.70,0.00,0.00
question,WebQTest-337,1,0.983,300.87,0.00,0.00
question,WebQTest-338,1,0.191,27.48,0.00,0.00
question,WebQTest-339,1,0.218,86.38,0.00,0.00
question,WebQTest-34,1,0.222,57.14,0.00,0.00
question,WebQTest-340,1,0.148,22.71,0.00,0.00
question,WebQTest-341,1,0.480,149.92,0.00,0.00
question,WebQTest-342,1,0.530,145.28,0.00,0.00
question,WebQTest-343,1,0.683,180.60,0.00,0.00
question,WebQTest-344,1,0.201,54.81,0.00,0.00
question,WebQTest-346,1,0.148,58.38,0.00,0.00
question,WebQTest-347,1,0.306,87.04,0.00,0.00
question,WebQTest-349,1,0.217,57.26,0.00,0.00
question,WebQTest-35,1,0.235,89.42,0.00,0.00
question,WebQTest-351,1,0.292,88.53,0.00,0.00
question,WebQTest-352,1,0.410,119.46,0.00,0.00
question,WebQTest-353,1,0.148,27.67,0.00,0.00
question,WebQTest-354,1,0.217,57.03,0.00,0.00
question,WebQTest-356,1,0.270,90.30,0.00,0.00
question,WebQTest-359,1,0.148,27.47,0.00,0.00
question,WebQTest-36,1,0.282,54.16,0.00,0.00
question,WebQTest-360,1,0.223,87.50,0.00,0.00
question,WebQTest-361,1,1.363,389.36,0.00,0.00
question,WebQTest-362,1,0.244,56.44,0.00,0.00
question,WebQTest-365,1,0.815,241.66,0.00,0.00
question,WebQTest-366,1,0.199,51.64,0.00,0.00
question,WebQTest-367,1,0.601,179.05,0.00,0.00
question,WebQTest-37,1,0.236,82.48,0.00,0.00
question,WebQTest-370,1,0.200,55.40,0.00,0.00
question,WebQTest-371,1,0.186,57.27,0.00,0.00
question,WebQTest-374,1,0.287,56.38,0.00,0.00
question,WebQTest-375,1,-0.814,88.14,0.00,0.00
question,WebQTest-376,1,0.678,180.74,0.00,0.00
question,WebQTest-377,1,0.201,57.07,0.00,0.00
question,WebQTest-379,1,0.240,88.18,0.00,0.00
question,WebQTest-38,1,0.211,52.36,0.00,0.00
question,WebQTest-380,1,0.183,29.30,0.00,0.00
question,WebQTest-381,1,0.381,115.19,0.00,0.00
question,WebQTest-382,1,0.287,89.13,0.00,0.00
question,WebQTest-383,1,0.182,58.69,0.00,0.00
question,WebQTest-384,1,0.199,58.59,0.00,0.00
question,WebQTest-385,1,0.251,57.10,0.00,0.00
question,WebQTest-386,1,0.217,58.12,0.00,0.00
question,WebQTest-388,1,0.619,178.86,0.00,0.00
question,WebQTest-389,1,0.227,54.33,0.00,0.00
question,WebQTest-39,1,0.210,55.49,0.00,0.00
question,WebQTest-390,1,0.239,83.79,0.00,0.00
question,WebQTest-392,1,0.200,57.15,0.00,0.00
question,WebQTest-393,1,0.271,58.12,0.00,0.00
question,WebQTest-395,1,0.200,57.16,0.00,0.00
question,WebQTest-396,1,0.260,88.58,0.00,0.00
question,WebQTest-397,1,0.257,52.87,0.00,0.00
question,WebQTest-398,1,0.183,57.45,0.00,0.00
question,WebQTest-399,1,0.271,88.64,0.00,0.00
question,WebQTest-400,1,0.226,56.03,0.00,0.00
question,WebQTest-401,1,0.218,57.21,0.00,0.00
question,WebQTest-402,1,0.207,58.64,0.00,0.00
question,WebQTest-403,1,0.200,56.49,0.00,0.00
question,WebQTest-404,1,0.218,57.14,0.00,0.00
question,WebQTest-405,1,0.248,83.45,0.00,0.00
question,WebQTest-406,1,0.169,23.68,0.00,0.00
question,WebQTest-408,1,0.218,58.55,0.00,0.00
question,WebQTest-409,1,0.219,55.41,0.00,0.00
question,WebQTest-41,1,0.207,56.27,0.00,0.00
question,WebQTest-410,1,0.594,180.20,0.00,0.00
question,WebQTest-414,1,0.204,57.38,0.00,0.00
question,WebQTest-415,1,0.492,150.99,0.00,0.00
question,WebQTest-416,1,0.201,56.54,0.00,0.00
question,WebQTest-417,1,0.218,57.79,0.00,0.00
question,WebQTest-418,1,0.184,54.49,0.00,0.00
question,WebQTest-419,1,0.182,54.96,0.00,0.00
question,WebQTest-42,1,0.161,24.39,0.00,0.00
question,WebQTest-420,1,0.182,25.52,0.00,0.00
question,WebQTest-421,1,0.211,85.95,0.00,0.00
question,WebQTest-422,1,0.253,60.20,0.00,0.00
question,WebQTest-423,1,0.236,58.85,0.00,0.00
question,WebQTest-425,1,0.592,178.10,0.00,0.00
question,WebQTest-426,1,0.236,57.78,0.00,0.00
question,WebQTest-427,1,0.264,82.08,0.00,0.00
question,WebQTest-428,1,0.960,270.69,0.00,0.00
question,WebQTest-43,1,0.465,147.26,0.00,0.00
question,WebQTest-430,1,0.148,58.38,0.00,0.00
question,WebQTest-431,1,0.183,26.53,0.00,0.00
question,WebQTest-432,1,0.334,117.75,0.00,0.00
question,WebQTest-433,1,0.789,211.35,0.00,0.00
question,WebQTest-434,1,0.293,83.87,0.00,0.00
question,WebQTest-436,1,0.288,89.56,0.00,0.00
question,WebQTest-437,1,0.218,59.05,0.00,0.00
question,WebQTest-438,1,0.224,54.58,0.00,0.00
question,WebQTest-439,1,0.623,178.52,0.00,0.00
question,WebQTest-44,1,0.304,81.07,0.00,0.00
question,WebQTest-440,1,0.206,53.84,0.00,0.00
question,WebQTest-441,1,0.330,120.17,0.00,0.00
question,WebQTest-442,1,0.200,58.77,0.00,0.00
question,WebQTest-443,1,0.203,55.46,0.00,0.00
question,WebQTest-446,1,0.270,58.61,0.00,0.00
question,WebQTest-447,1,0.419,118.11,0.00,0.00
question,WebQTest-448,1,0.200,55.97,0.00,0.00
question,WebQTest-449,1,0.566,181.55,0.00,0.00
question,WebQTest-45,1,0.257,53.49,0.00,0.00
question,WebQTest-450,1,0.231,55.22,0.00,0.00
question,WebQTest-451,1,1.222,366.05,0.00,0.00
question,WebQTest-453,1,0.183,56.82,0.00,0.00
question,WebQTest-454,1,0.271,57.09,0.00,0.00
question,WebQTest-455,1,0.242,87.23,0.00,0.00
question,WebQTest-456,1,0.148,25.84,0.00,0.00
question,WebQTest-459,1,0.218,55.77,0.00,0.00
question,WebQTest-46,1,0.235,88.60,0.00,0.00
question,WebQTest-461,1,0.217,57.92,0.00,0.00
question,WebQTest-462,1,0.147,59.62,0.00,0.00
question,WebQTest-463,1,0.235,58.22,0.00,0.00
question,WebQTest-464,1,0.333,82.53,0.00,0.00
question,WebQTest-465,1,0.453,148.07,0.00,0.00
question,WebQTest-466,1,0.219,58.56,0.00,0.00
question,WebQTest-467,1,0.233,52.22,0.00,0.00
question,WebQTest-468,1,0.287,89.66,0.00,0.00
question,WebQTest-469,1,0.253,58.86,0.00,0.00
question,WebQTest-47,1,0.269,55.50,0.00,0.00
question,WebQTest-470,1,0.217,88.94,0.00,0.00
question,WebQTest-472,1,0.208,56.78,0.00,0.00
question,WebQTest-473,1,0.148,27.46,0.00,0.00
question,WebQTest-474,1,0.236,57.03,0.00,0.00
question,WebQTest-475,1,0.235,91.04,0.00,0.00
question,WebQTest-477,1,0.426,115.67,0.00,0.00
question,WebQTest-479,1,0.183,58.23,0.00,0.00
question,WebQTest-48,1,0.198,55.17,0.00,0.00
question,WebQTest-480,1,0.638,182.54,0.00,0.00
question,WebQTest-481,1,0.195,56.75,0.00,0.00
question,WebQTest-482,1,0.148,25.59,0.00,0.00
question,WebQTest-484,1,0.187,52.49,0.00,0.00
question,WebQTest-487,1,0.217,58.57,0.00,0.00
question,WebQTest-488,1,0.236,55.44,0.00,0.00
question,WebQTest-489,1,0.260,85.27,0.00,0.00
question,WebQTest-49,1,0.440,114.98,0.00,0.00
question,WebQTest-490,1,0.187,52.82,0.00,0.00
question,WebQTest-491,1,0.278,58.41,0.00,0.00
question,WebQTest-492,1,0.217,87.19,0.00,0.00
question,WebQTest-493,1,0.265,58.61,0.00,0.00
question,WebQTest-497,1,0.201,56.09,0.00,0.00
question,WebQTest-500,1,0.252,88.83,0.00,0.00
question,WebQTest-501,1,0.753,210.28,0.00,0.00
question,WebQTest-502,1,0.519,145.36,0.00,0.00
question,WebQTest-503,1,0.391,117.02,0.00,0.00
question,WebQTest-504,1,0.340,90.01,0.00,0.00
question,WebQTest-506,1,0.219,56.36,0.00,0.00
question,WebQTest-508,1,0.235,88.80,0.00,0.00
question,WebQTest-509,1,0.229,58.44,0.00,0.00
question,WebQTest-51,1,0.154,29.54,0.00,0.00
question,WebQTest-512,1,0.532,151.19,0.00,0.00
question,WebQTest-513,1,0.183,58.29,0.00,0.00
question,WebQTest-514,1,0.218,54.45,0.00,0.00
question,WebQTest-515,1,0.351,85.73,0.00,0.00
question,WebQTest-516,1,-0.787,86.34,0.00,0.00
question,WebQTest-517,1,0.234,56.93,0.00,0.00
question,WebQTest-518,1,0.240,58.51,0.00,0.00
question,WebQTest-519,1,0.225,85.45,0.00,0.00
question,WebQTest-52,1,0.235,56.24,0.00,0.00
question,WebQTest-521,1,0.498,122.68,0.00,0.00
question,WebQTest-522,1,0.183,59.78,0.00,0.00
question,WebQTest-523,1,0.197,56.16,0.00,0.00
question,WebQTest-524,1,0.253,86.59,0.00,0.00
question,WebQTest-525,1,0.148,27.73,0.00,0.00
question,WebQTest-526,1,0.304,89.00,0.00,0.00
question,WebQTest-527,1,0.557,151.18,0.00,0.00
question,WebQTest-528,1,0.270,90.85,0.00,0.00
question,WebQTest-529,1,0.218,58.02,0.00,0.00
question,WebQTest-530,1,0.184,58.42,0.00,0.00
question,WebQTest-531,1,0.418,120.20,0.00,0.00
question,WebQTest-532,1,0.182,57.04,0.00,0.00
question,WebQTest-533,1,0.200,52.71,0.00,0.00
question,WebQTest-534,1,0.217,58.99,0.00,0.00
question,WebQTest-535,1,0.187,54.57,0.00,0.00
question,WebQTest-537,1,0.748,207.54,0.00,0.00
question,WebQTest-538,1,0.212,58.95,0.00,0.00
question,WebQTest-54,1,0.218,54.91,0.00,0.00
question,WebQTest-540,1,0.236,55.49,0.00,0.00
question,WebQTest-542,1,0.289,90.84,0.00,0.00
question,WebQTest-543,1,0.218,58.69,0.00,0.00
question,WebQTest-545,1,0.201,55.87,0.00,0.00
question,WebQTest-546,1,0.242,86.19,0.00,0.00
question,WebQTest-547,1,0.252,58.09,0.00,0.00
question,WebQTest-548,1,0.253,87.76,0.00,0.00
question,WebQTest-549,1,0.236,58.45,0.00,0.00
question,WebQTest-55,1,0.294,86.82,0.00,0.00
question,WebQTest-550,1,0.264,54.25,0.00,0.00
question,WebQTest-552,1,0.183,58.30,0.00,0.00
question,WebQTest-554,1,0.183,57.68,0.00,0.00
question,WebQTest-555,1,0.201,58.38,0.00,0.00
question,WebQTest-556,1,0.235,58.97,0.00,0.00
question,WebQTest-557,1,0.282,85.68,0.00,0.00
question,WebQTest-559,1,0.289,89.21,0.00,0.00
question,WebQTest-56,1,0.201,55.07,0.00,0.00
question,WebQTest-560,1,0.225,51.02,0.00,0.00
question,WebQTest-561,1,0.332,89.38,0.00,0.00
question,WebQTest-562,1,0.254,87.11,0.00,0.00
question,WebQTest-564,1,0.206,54.77,0.00,0.00
question,WebQTest-567,1,0.373,86.26,0.00,0.00
question,WebQTest-568,1,0.245,84.22,0.00,0.00
question,WebQTest-570,1,0.446,116.96,0.00,0.00
question,WebQTest-572,1,0.218,57.42,0.00,0.00
question,WebQTest-573,1,0.257,89.77,0.00,0.00
question,WebQTest-575,1,0.154,24.17,0.00,0.00
question,WebQTest-576,1,0.604,182.98,0.00,0.00
question,WebQTest-577,1,0.274,88.89,0.00,0.00
question,WebQTest-578,1,0.342,86.28,0.00,0.00
question,WebQTest-579,1,0.183,58.11,0.00,0.00
question,WebQTest-58,1,0.217,56.21,0.00,0.00
question,WebQTest-580,1,0.289,89.32,0.00,0.00
question,WebQTest-581,1,0.221,58.15,0.00,0.00
question,WebQTest-582,1,1.086,301.70,0.00,0.00
question,WebQTest-583,1,0.358,115.92,0.00,0.00
question,WebQTest-584,1,0.186,58.15,0.00,0.00
question,WebQTest-585,1,0.253,59.03,0.00,0.00
question,WebQTest-586,1,0.247,56.60,0.00,0.00
question,WebQTest-588,1,0.218,87.45,0.00,0.00
question,WebQTest-589,1,0.225,57.26,0.00,0.00
question,WebQTest-59,1,0.236,88.94,0.00,0.00
question,WebQTest-590,1,0.330,88.72,0.00,0.00
question,WebQTest-592,1,0.246,59.06,0.00,0.00
question,WebQTest-593,1,0.148,58.57,0.00,0.00
question,WebQTest-595,1,0.235,58.18,0.00,0.00
question,WebQTest-596,1,0.200,54.83,0.00,0.00
question,WebQTest-597,1,0.288,88.28,0.00,0.00
question,WebQTest-599,1,0.387,117.25,0.00,0.00
question,WebQTest-6,1,0.347,95.78,0.00,0.00
question,WebQTest-60,1,0.317,84.22,0.00,0.00
question,WebQTest-600,1,0.200,58.26,0.00,0.00
question,WebQTest-602,1,0.201,59.08,0.00,0.00
question,WebQTest-603,1,0.290,58.21,0.00,0.00
question,WebQTest-604,1,0.193,57.47,0.00,0.00
question,WebQTest-605,1,0.414,112.99,0.00,0.00
question,WebQTest-606,1,0.453,148.28,0.00,0.00
question,WebQTest-608,1,0.245,53.15,0.00,0.00
question,WebQTest-609,1,0.222,56.16,0.00,0.00
question,WebQTest-61,1,0.567,144.86,0.00,0.00
question,WebQTest-611,1,0.235,88.37,0.00,0.00
question,WebQTest-612,1,0.219,58.51,0.00,0.00
question,WebQTest-613,1,0.226,53.46,0.00,0.00
question,WebQTest-614,1,0.341,86.44,0.00,0.00
question,WebQTest-615,1,0.289,89.00,0.00,0.00
question,WebQTest-616,1,0.220,57.67,0.00,0.00
question,WebQTest-617,1,0.243,88.77,0.00,0.00
question,WebQTest-618,1,0.202,58.55,0.00,0.00
question,WebQTest-619,1,0.253,58.62,0.00,0.00
question,WebQTest-62,1,0.200,55.54,0.00,0.00
question,WebQTest-620,1,0.306,88.81,0.00,0.00
question,WebQTest-621,1,0.494,148.56,0.00,0.00
question,WebQTest-622,1,0.219,58.27,0.00,0.00
question,WebQTest-624,1,0.235,58.13,0.00,0.00
question,WebQTest-626,1,0.247,80.55,0.00,0.00
question,WebQTest-627,1,0.184,25.46,0.00,0.00
question,WebQTest-628,1,0.148,56.95,0.00,0.00
question,WebQTest-629,1,0.270,86.48,0.00,0.00
question,WebQTest-63,1,0.419,115.47,0.00,0.00
question,WebQTest-630,1,0.182,27.49,0.00,0.00
question,WebQTest-631,1,0.245,88.92,0.00,0.00
question,WebQTest-633,1,0.503,151.76,0.00,0.00
question,WebQTest-634,1,0.223,56.38,0.00,0.00
question,WebQTest-635,1,0.384,118.31,0.00,0.00
question,WebQTest-636,1,0.306,89.90,0.00,0.00
question,WebQTest-637,1,0.218,58.80,0.00,0.00
question,WebQTest-638,1,0.183,24.43,0.00,0.00
question,WebQTest-639,1,0.244,86.03,0.00,0.00
question,WebQTest-64,1,1.125,325.69,0.00,0.00
question,WebQTest-640,1,0.515,150.50,0.00,0.00
question,WebQTest-642,1,0.218,56.98,0.00,0.00
question,WebQTest-643,1,0.349,88.21,0.00,0.00
question,WebQTest-644,1,0.323,122.22,0.00,0.00
question,WebQTest-645,1,0.362,89.48,0.00,0.00
question,WebQTest-646,1,0.261,81.19,0.00,0.00
question,WebQTest-648,1,0.201,59.06,0.00,0.00
question,WebQTest-649,1,0.428,120.80,0.00,0.00
question,WebQTest-65,1,0.235,87.11,0.00,0.00
question,WebQTest-650,1,0.218,58.30,0.00,0.00
question,WebQTest-651,1,0.195,53.10,0.00,0.00
question,WebQTest-652,1,0.200,58.91,0.00,0.00
question,WebQTest-653,1,0.206,58.90,0.00,0.00
question,WebQTest-654,1,0.218,57.89,0.00,0.00
question,WebQTest-655,1,0.251,54.78,0.00,0.00
question,WebQTest-656,1,0.278,89.60,0.00,0.00
question,WebQTest-657,1,0.236,56.32,0.00,0.00
question,WebQTest-658,1,-0.752,90.99,0.00,0.00
question,WebQTest-659,1,0.200,59.10,0.00,0.00
question,WebQTest-66,1,0.200,28.90,0.00,0.00
question,WebQTest-661,1,0.212,55.95,0.00,0.00
question,WebQTest-662,1,0.236,88.51,0.00,0.00
question,WebQTest-663,1,0.147,27.59,0.00,0.00
question,WebQTest-664,1,0.252,58.43,0.00,0.00
question,WebQTest-665,1,0.235,88.59,0.00,0.00
question,WebQTest-666,1,0.281,87.65,0.00,0.00
question,WebQTest-667,1,0.199,29.51,0.00,0.00
question,WebQTest-668,1,0.531,176.26,0.00,0.00
question,WebQTest-669,1,0.333,87.02,0.00,0.00
question,WebQTest-67,1,0.297,86.45,0.00,0.00
question,WebQTest-670,1,0.200,57.32,0.00,0.00
question,WebQTest-671,1,0.340,89.46,0.00,0.00
question,WebQTest-672,1,0.262,83.72,0.00,0.00
question,WebQTest-673,1,0.240,56.39,0.00,0.00
question,WebQTest-675,1,0.208,57.43,0.00,0.00
question,WebQTest-676,1,0.235,56.38,0.00,0.00
question,WebQTest-677,1,0.187,54.60,0.00,0.00
question,WebQTest-678,1,0.261,88.94,0.00,0.00
question,WebQTest-68,1,0.200,57.91,0.00,0.00
question,WebQTest-680,1,0.374,86.37,0.00,0.00
question,WebQTest-681,1,0.148,60.45,0.00,0.00
question,WebQTest-683,1,0.235,58.54,0.00,0.00
question,WebQTest-684,1,0.213,53.78,0.00,0.00
question,WebQTest-685,1,0.253,89.67,0.00,0.00
question,WebQTest-686,1,0.339,88.98,0.00,0.00
question,WebQTest-688,1,0.200,59.05,0.00,0.00
question,WebQTest-689,1,0.230,52.92,0.00,0.00
question,WebQTest-69,1,0.204,53.32,0.00,0.00
question,WebQTest-690,1,0.200,58.84,0.00,0.00
question,WebQTest-691,1,0.239,52.99,0.00,0.00
question,WebQTest-693,1,0.287,88.07,0.00,0.00
question,WebQTest-694,1,0.243,88.04,0.00,0.00
question,WebQTest-695,1,0.339,89.96,0.00,0.00
question,WebQTest-696,1,0.148,24.08,0.00,0.00
question,WebQTest-698,1,0.287,91.43,0.00,0.00
question,WebQTest-699,1,0.201,58.97,0.00,0.00
question,WebQTest-7,1,0.278,46.56,0.00,0.00
question,WebQTest-700,1,0.334,82.40,0.00,0.00
question,WebQTest-701,1,0.206,60.50,0.00,0.00
question,WebQTest-702,1,0.254,90.45,0.00,0.00
question,WebQTest-703,1,0.219,57.77,0.00,0.00
question,WebQTest-704,1,0.544,150.54,0.00,0.00
question,WebQTest-706,1,0.220,57.47,0.00,0.00
question,WebQTest-707,1,0.219,91.50,0.00,0.00
question,WebQTest-708,1,0.270,58.15,0.00,0.00
question,WebQTest-709,1,0.239,53.12,0.00,0.00
question,WebQTest-71,1,0.304,84.97,0.00,0.00
question,WebQTest-710,1,0.324,120.73,0.00,0.00
question,WebQTest-711,1,0.220,58.97,0.00,0.00
question,WebQTest-712,1,0.387,82.62,0.00,0.00
question,WebQTest-713,1,0.253,87.67,0.00,0.00
question,WebQTest-714,1,0.272,89.80,0.00,0.00
question,WebQTest-716,1,0.205,58.04,0.00,0.00
question,WebQTest-717,1,0.207,57.26,0.00,0.00
question,WebQTest-718,1,0.237,58.14,0.00,0.00
question,WebQTest-719,1,0.205,52.99,0.00,0.00
question,WebQTest-72,1,0.681,206.56,0.00,0.00
question,WebQTest-721,1,0.345,86.72,0.00,0.00
question,WebQTest-722,1,0.247,84.46,0.00,0.00
question,WebQTest-723,1,0.679,180.90,0.00,0.00
question,WebQTest-724,1,0.419,118.64,0.00,0.00
question,WebQTest-725,1,0.324,87.01,0.00,0.00
question,WebQTest-726,1,0.183,58.44,0.00,0.00
question,WebQTest-728,1,0.148,57.71,0.00,0.00
question,WebQTest-729,1,0.225,55.59,0.00,0.00
question,WebQTest-73,1,0.218,54.66,0.00,0.00
question,WebQTest-730,1,0.218,57.54,0.00,0.00
question,WebQTest-731,1,0.201,59.38,0.00,0.00
question,WebQTest-733,1,0.218,58.14,0.00,0.00
question,WebQTest-734,1,0.298,87.55,0.00,0.00
question,WebQTest-735,1,0.254,53.99,0.00,0.00
question,WebQTest-737,1,0.199,57.88,0.00,0.00
question,WebQTest-738,1,0.271,91.39,0.00,0.00
question,WebQTest-739,1,0.538,150.83,0.00,0.00
question,WebQTest-74,1,0.200,57.33,0.00,0.00
question,WebQTest-740,1,0.150,57.46,0.00,0.00
question,WebQTest-741,1,0.219,55.68,0.00,0.00
question,WebQTest-742,1,0.270,58.49,0.00,0.00
question,WebQTest-743,1,0.370,118.57,0.00,0.00
question,WebQTest-744,1,0.221,57.74,0.00,0.00
question,WebQTest-745,1,0.608,183.60,0.00,0.00
question,WebQTest-747,1,0.185,56.19,0.00,0.00
question,WebQTest-748,1,0.253,56.39,0.00,0.00
question,WebQTest-749,1,0.222,54.50,0.00,0.00
question,WebQTest-75,1,0.251,53.23,0.00,0.00
question,WebQTest-751,1,0.323,119.01,0.00,0.00
question,WebQTest-752,1,0.226,56.53,0.00,0.00
question,WebQTest-753,1,0.200,58.52,0.00,0.00
question,WebQTest-755,1,0.218,59.41,0.00,0.00
question,WebQTest-756,1,0.218,55.89,0.00,0.00
question,WebQTest-757,1,0.332,82.47,0.00,0.00
question,WebQTest-758,1,0.200,57.79,0.00,0.00
question,WebQTest-759,1,0.323,90.56,0.00,0.00
question,WebQTest-76,1,0.462,147.14,0.00,0.00
question,WebQTest-760,1,0.201,55.95,0.00,0.00
question,WebQTest-761,1,0.149,57.17,0.00,0.00
question,WebQTest-762,1,0.316,84.48,0.00,0.00
question,WebQTest-764,1,0.235,59.33,0.00,0.00
question,WebQTest-765,1,0.343,88.19,0.00,0.00
question,WebQTest-766,1,0.212,59.63,0.00,0.00
question,WebQTest-768,1,0.218,87.63,0.00,0.00
question,WebQTest-769,1,0.220,58.92,0.00,0.00
question,WebQTest-77,1,0.199,54.10,0.00,0.00
question,WebQTest-770,1,0.237,53.73,0.00,0.00
question,WebQTest-771,1,0.148,27.02,0.00,0.00
question,WebQTest-772,1,0.229,86.39,0.00,0.00
question,WebQTest-773,1,0.531,149.41,0.00,0.00
question,WebQTest-774,1,0.217,57.57,0.00,0.00
question,WebQTest-775,1,0.610,182.92,0.00,0.00
question,WebQTest-776,1,0.271,86.94,0.00,0.00
question,WebQTest-777,1,0.236,54.02,0.00,0.00
question,WebQTest-778,1,0.302,85.80,0.00,0.00
question,WebQTest-779,1,0.235,58.31,0.00,0.00
question,WebQTest-78,1,0.234,56.52,0.00,0.00
question,WebQTest-780,1,0.537,146.38,0.00,0.00
question,WebQTest-782,1,0.316,88.83,0.00,0.00
question,WebQTest-783,1,0.202,58.46,0.00,0.00
question,WebQTest-784,1,0.218,90.93,0.00,0.00
question,WebQTest-785,1,0.258,58.32,0.00,0.00
question,WebQTest-787,1,0.209,56.66,0.00,0.00
question,WebQTest-788,1,0.218,56.84,0.00,0.00
question,WebQTest-789,1,0.200,58.74,0.00,0.00
question,WebQTest-79,1,0.194,55.32,0.00,0.00
question,WebQTest-790,1,0.241,89.93,0.00,0.00
question,WebQTest-791,1,0.422,121.14,0.00,0.00
question,WebQTest-792,1,0.235,58.78,0.00,0.00
