scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTrn-1646_6050f9741fc20724152eafe912e420e2,1,0.799,218.55,0.00,0.00
question,WebQTrn-1646_7d56b21dc4c0c073d244f01ff0786f0b,1,1.090,345.65,0.00,0.00
question,WebQTrn-1646_96417e4d721f5c0e2c9079454df0af5b,1,0.659,184.84,0.00,0.00
question,WebQTrn-1646_9dd9cd027e4fb356ec7f48576c94b9a8,1,0.643,220.48,0.00,0.00
question,WebQTrn-1646_b3dea5ef61d99706b52127dd45ae6149,1,1.525,471.33,0.00,0.00
question,WebQTrn-1646_bb47f8754b61c6ad5b360a0780bcd6f3,1,0.853,276.87,0.00,0.00
question,WebQTrn-1646_d059b24adec4064377b957ca598769be,1,0.783,216.45,0.00,0.00
question,WebQTrn-1646_de5bb2b6c6727d40089ae17f2650f97d,1,1.138,338.32,0.00,0.00
question,WebQTrn-1659_1a493665beb5be1dd530e06a6d98082b,1,1.144,339.17,0.00,0.00
question,WebQTrn-1659_382c85336af6c674dfcbf8c9eba83f58,1,1.151,344.55,0.00,0.00
question,WebQTrn-1659_920387fd69ba8ecf8b37f30c53a296c5,1,1.012,314.25,0.00,0.00
question,WebQTrn-1659_96b4ef75cad08d1c7213c761f9c0c65f,1,1.378,410.37,0.00,0.00
question,WebQTrn-1659_a6a6b721b1b2c30cde7fac3c3b6072cd,1,1.683,504.60,0.00,0.00
question,WebQTrn-1659_a75f0268ac2ced8609cacb5afb5343a7,1,0.680,185.36,0.00,0.00
question,WebQTrn-1659_df4619d9a9fff3930f63496bafd4b823,1,0.817,246.95,0.00,0.00
question,WebQTrn-1665_4293d22de1b977d7bacb0d5896623115,1,1.227,373.86,0.00,0.00
question,WebQTrn-1665_46147d9704c8a625bd7e4a53596764af,1,1.341,403.80,0.00,0.00
question,WebQTrn-1665_5b2c4b0d5faeffa7e6ed3767a4a57c89,1,0.645,186.85,0.00,0.00
question,WebQTrn-1665_9026565934fddcb8823b824fb0792518,1,1.295,376.93,0.00,0.00
question,WebQTrn-1665_fd084bd1cf43378d8b0a0648f8215ba4,1,0.807,218.68,0.00,0.00
question,WebQTrn-1677_07b09c54d5283ed75072069f25c48469,1,1.188,375.78,0.00,0.00
question,WebQTrn-1677_0b14789685cfffce45b4d7b918c46ac3,1,5.262,1585.98,0.00,0.00
question,WebQTrn-1677_132d9a14f2072a3ec55b63cd45f11fd8,1,-0.388,250.34,0.00,0.00
question,WebQTrn-1677_15a55e684b4c9a686e6865cfcad59905,1,0.801,244.40,0.00,0.00
question,WebQTrn-1677_15af244703c8dc90d1e1f3fb2ec8a259,1,0.777,216.62,0.00,0.00
question,WebQTrn-1677_214555bda3f8f964dacbc0fd686de014,1,0.733,216.31,0.00,0.00
question,WebQTrn-1677_22837422e25cf0a05cb0efba9aa80402,1,0.848,240.94,0.00,0.00
question,WebQTrn-1677_22c4d321fc60b69e1d966c77d4107a74,1,1.038,313.81,0.00,0.00
question,WebQTrn-1677_27d691cd148e36ce5837be8f4faf071c,1,0.983,310.91,0.00,0.00
question,WebQTrn-1677_2a1c28332b99af705e4c180cdb1ea457,1,1.069,309.06,0.00,0.00
question,WebQTrn-1677_2a3a93e58514bc11e89747fcb3188226,1,0.854,250.72,0.00,0.00
question,WebQTrn-1677_2c5591f1dbe7402405004d7a0836dd3b,1,0.980,281.77,0.00,0.00
question,WebQTrn-1677_2fe630fbb46b32aa9774a9417e843503,1,0.768,216.10,0.00,0.00
question,WebQTrn-1677_332868a709543ca2a72cb6c83bb618bb,1,1.338,405.37,0.00,0.00
question,WebQTrn-1677_33b7d857b3156faee9cb6c16741d8b6a,1,1.042,315.22,0.00,0.00
question,WebQTrn-1677_35504fa84f9be86a31a22c167e7c17ef,1,1.000,275.82,0.00,0.00
question,WebQTrn-1677_3a79c0f7ac109a51707ae3f05852c510,1,0.749,217.98,0.00,0.00
question,WebQTrn-1677_3e55a7ab68be573ccb45f5858cd45196,1,1.315,404.20,0.00,0.00
question,WebQTrn-1677_401347365692c5a69ad4c61e03ef4caf,1,1.188,343.25,0.00,0.00
question,WebQTrn-1677_45a71163e7876e1ca8b7c88e38999705,1,0.734,214.43,0.00,0.00
question,WebQTrn-1677_469a7dd6af87b88fa3832c3c7e7a3b70,1,0.944,277.50,0.00,0.00
question,WebQTrn-1677_4a5f3d407f54c02f61d0a3d24a0727e1,1,0.925,281.45,0.00,0.00
question,WebQTrn-1677_4c971bef32fb5777fb8b18ead5a702fe,1,1.357,408.69,0.00,0.00
question,WebQTrn-1677_4d5f21f201fd777a84162b9e1d95f167,1,-0.092,339.50,0.00,0.00
question,WebQTrn-1677_51c7c4987eaddd466e006afb819973d8,1,0.816,251.16,0.00,0.00
question,WebQTrn-1677_54d53ee732e6acf5d9649daae920602a,1,1.474,821.97,0.00,0.00
question,WebQTrn-1677_59282357ecb12eaa2c93c4580085afa4,1,1.135,344.61,0.00,0.00
question,WebQTrn-1677_597ff9a00ec427e92a92cfc1ec50155c,1,0.872,248.31,0.00,0.00
question,WebQTrn-1677_5c50821cd29a183f2322fa2dd597a86c,1,1.127,312.33,0.00,0.00
question,WebQTrn-1677_5f5da3e1d4ca7df9f19ce3fdfc5790e2,1,0.821,244.90,0.00,0.00
question,WebQTrn-1677_618357e7755882c7fe69ad20987c2e83,1,0.956,282.78,0.00,0.00
question,WebQTrn-1677_6ba2b86bf1f3e713c356c221e346eb5e,1,0.996,281.12,0.00,0.00
question,WebQTrn-1677_80066cc2617f4e1301adab9b3e951711,1,0.742,250.17,0.00,0.00
question,WebQTrn-1677_813cfbca9da2283ea3fb87254bc8d55a,1,1.229,374.03,0.00,0.00
question,WebQTrn-1677_87deda135e48fdbc80ef86a95018f5c9,1,0.959,281.22,0.00,0.00
question,WebQTrn-1677_8c2eec7cd5ec451bec6d47d09e8d9c63,1,2.242,687.79,0.00,0.00
question,WebQTrn-1677_93664d8718c70b3379fbb31bf4743598,1,1.159,341.83,0.00,0.00
question,WebQTrn-1677_9dd205fdfa5075d2f97abec58868d9c9,1,0.921,283.55,0.00,0.00
question,WebQTrn-1677_9e5f2a9a1412133b69d6d0bffba4310a,1,0.205,443.08,0.00,0.00
question,WebQTrn-1677_a3f3297c1fb33fa36090e79b89b6690c,1,1.027,311.82,0.00,0.00
question,WebQTrn-1677_a732537089fb8605a3ca78fbe5627eff,1,0.803,249.87,0.00,0.00
question,WebQTrn-1677_a7b0673d818a426f402b6a2c2573d137,1,1.904,569.33,0.00,0.00
question,WebQTrn-1677_ad1e42ed584cf40d168b6ed4676158c0,1,6.299,2276.50,0.00,0.00
question,WebQTrn-1677_b3db2e89d0cb9edd4d5e69ebe1ba5608,1,0.923,273.26,0.00,0.00
question,WebQTrn-1677_b71db0ca1bd4e528de09478e9a9e22e4,1,1.052,315.98,0.00,0.00
question,WebQTrn-1677_b7c844c865f32cdb81c78e8060980249,1,1.151,342.99,0.00,0.00
question,WebQTrn-1677_bdfdca39c58846e51247fd78bc7683eb,1,0.942,313.08,0.00,0.00
question,WebQTrn-1677_c006ead7cde93a8aff111388eaa455c1,1,0.729,219.26,0.00,0.00
question,WebQTrn-1677_c102afcf51e198cb715db4a742645c25,1,2.036,599.67,0.00,0.00
question,WebQTrn-1677_c592897b4f19683f397c99d4bce6c2d9,1,0.925,282.45,0.00,0.00
question,WebQTrn-1677_c606d81a0b9a8fe9f1a8a17239ebe8e2,1,1.012,279.64,0.00,0.00
question,WebQTrn-1677_ce04a76110500f26ec58e625cb97c0ed,1,1.366,407.34,0.00,0.00
question,WebQTrn-1677_dfc072f2e7e0fc20dad1e7605941910d,1,0.803,245.49,0.00,0.00
question,WebQTrn-1677_e171598f0904aa80515342263bc45547,1,0.733,212.42,0.00,0.00
question,WebQTrn-1677_e3e49622bef77e700894cb4264a4a42d,1,0.871,247.84,0.00,0.00
question,WebQTrn-1677_e55f7dc367dcafe85ae66200b752686d,1,1.211,377.15,0.00,0.00
question,WebQTrn-1677_eccab81d41f566ce2b4f020c37219ae5,1,1.150,346.76,0.00,0.00
question,WebQTrn-1677_ee5981878443f689128ca9ea8a269f29,1,0.839,245.42,0.00,0.00
question,WebQTrn-1677_f03c43fbb63831d44979f639aa398dab,1,1.161,341.91,0.00,0.00
question,WebQTrn-1677_f440937e3c93270055861e78bf0e0c9a,1,1.472,433.60,0.00,0.00
question,WebQTrn-1679_24d46aed793474526e0bf426c38e09e1,1,0.994,312.67,0.00,0.00
question,WebQTrn-1679_25b39fc2f9ae169e151a869f436f594b,1,0.939,283.04,0.00,0.00
question,WebQTrn-1706_0c1199aeda4781e3a9713a488e7c4fd0,1,0.767,250.14,0.00,0.00
question,WebQTrn-1706_16e47af89161d355ca2d481aa51761a4,1,1.295,407.39,0.00,0.00
question,WebQTrn-1706_37b57681c5d1e0de5dd91363e9914f93,1,1.091,306.76,0.00,0.00
question,WebQTrn-1706_3df24202c3356629d2d53d278ef80e20,1,1.081,315.65,0.00,0.00
question,WebQTrn-1706_4c326ae7449d63bada91a59b63dccd0d,1,1.262,408.81,0.00,0.00
question,WebQTrn-1706_5c700e3bff39470405f500c2f1350b51,1,1.228,367.79,0.00,0.00
question,WebQTrn-1706_673b46863f1573ab93c79cbd80124990,1,1.282,407.40,0.00,0.00
question,WebQTrn-1706_7730c9d2fac2a2208c9d9d1e078c5e1b,1,1.667,499.69,0.00,0.00
question,WebQTrn-1706_97097ed7f8b2c898c800e8717998cb4c,1,0.969,277.28,0.00,0.00
question,WebQTrn-1722_08b974020ec8f32124e635dbf1a7c396,1,1.330,405.69,0.00,0.00
question,WebQTrn-1722_26f2a509cb989ad10438815034d065bb,1,0.897,277.13,0.00,0.00
question,WebQTrn-1722_2daa95eca863a55e944d56891e48b332,1,0.960,311.93,0.00,0.00
question,WebQTrn-1722_34f9412e607f037074aebcb8ec0f7891,1,1.414,442.77,0.00,0.00
question,WebQTrn-1722_4c9c478708f3daab701711f12484d823,1,0.803,249.56,0.00,0.00
question,WebQTrn-1722_aca40552e6778874c40c75071d819a54,1,0.771,217.81,0.00,0.00
question,WebQTrn-1722_c2ff19afb275737b0309f11e46a2d691,1,1.101,311.26,0.00,0.00
question,WebQTrn-1722_d50834f94faf4fc329933bfc896be576,1,1.698,534.71,0.00,0.00
question,WebQTrn-1722_f4a32f9b5e628b4c25c759d940bfbab6,1,0.940,281.58,0.00,0.00
question,WebQTrn-1731_3467cbed7c9d384097348cdf566f8fbb,1,0.856,246.33,0.00,0.00
question,WebQTrn-1731_4eea981607dbe17b040580ce4cd93ec4,1,1.082,313.42,0.00,0.00
question,WebQTrn-1731_843303055781fd274c0e177ae95bbb5a,1,1.314,376.94,0.00,0.00
question,WebQTrn-1731_c5d53d4eba0e558f65b11b34984d10b9,1,1.084,339.75,0.00,0.00
question,WebQTrn-1758_213cbfafc2612b42c5f8efe85c3532c5,1,0.995,312.27,0.00,0.00
question,WebQTrn-1758_47315d2d91da33c8fb1812320919e970,1,0.977,281.59,0.00,0.00
question,WebQTrn-1758_477d7040a0ed5bfecb155b8b3d3082fb,1,1.358,407.87,0.00,0.00
question,WebQTrn-1758_7365436f41a9104b900bd24685d394a3,1,0.897,246.47,0.00,0.00
question,WebQTrn-1758_76dd6ebb7d634241665747bfde3c1112,1,1.029,313.58,0.00,0.00
question,WebQTrn-1758_82ba7a28dcbd66ab8e128c8975b2e692,1,0.747,214.27,0.00,0.00
question,WebQTrn-1758_c02d5217df72436cdfe8bb9a4f9264e4,1,0.695,219.00,0.00,0.00
question,WebQTrn-1758_ee96ef39147e9369f0285bce0b21812e,1,0.716,218.11,0.00,0.00
question,WebQTrn-1758_f39b4277a0936929ce17ed6b69952eb4,1,1.234,371.63,0.00,0.00
question,WebQTrn-1762_05c692b75abc5a52e5f3f1af56af232d,1,0.994,313.41,0.00,0.00
question,WebQTrn-1762_30262a1aa47cfc5b0240c9d41360ba4d,1,0.711,216.50,0.00,0.00
question,WebQTrn-1762_ea65a065bc9b8f5eda6ea8c0716c84b8,1,1.698,506.68,0.00,0.00
question,WebQTrn-1770_1128ef6d5d784cec508a041e2d3c87b9,1,0.928,283.10,0.00,0.00
question,WebQTrn-1770_540abec8ff3d2f4e81bfc5be9ea8e816,1,1.326,405.91,0.00,0.00
question,WebQTrn-1770_5b3bf220d92b3f103ac36ebff6651bd0,1,1.170,336.87,0.00,0.00
question,WebQTrn-1770_626d410d568357fbf40484f5f472121f,1,0.997,280.38,0.00,0.00
question,WebQTrn-1770_62d20fcffcf1cf92c3139248c02c78c8,1,0.905,251.54,0.00,0.00
question,WebQTrn-1770_6325ee890e333f0d4fe222c15a95906f,1,1.230,374.76,0.00,0.00
question,WebQTrn-1770_6a7c160ace84e7908302f805739ad06d,1,1.387,406.20,0.00,0.00
question,WebQTrn-1770_76c2e83b07b9da336705f1d623faf5a4,1,1.171,377.62,0.00,0.00
question,WebQTrn-1770_79714129f735fe30ef12c7dc45814f91,1,0.998,306.41,0.00,0.00
question,WebQTrn-1770_7c271dcbcf911ac67fff291e0c0a0ee8,1,1.431,408.54,0.00,0.00
question,WebQTrn-1770_8db36acba886620a06031d39165d78de,1,1.098,345.01,0.00,0.00
question,WebQTrn-1770_a20e1601fd13aaf28cdd046f51cdbb05,1,0.857,249.41,0.00,0.00
question,WebQTrn-1770_bc80eb99b461b02979f7b4186cb73f41,1,1.755,536.27,0.00,0.00
question,WebQTrn-1770_d6376c225805816bd064b73bac4ff808,1,0.729,221.26,0.00,0.00
question,WebQTrn-1770_eacb827b9f76250dd8e9b68184ed09b5,1,0.687,215.30,0.00,0.00
question,WebQTrn-1770_fee80219bb52a93bbd48e877ed0adc5d,1,0.922,281.20,0.00,0.00
question,WebQTrn-1794_0e40770fb613032a26f9ef65dcab65be,1,1.189,378.80,0.00,0.00
question,WebQTrn-1812_04dbed66ba17d35bf79f72e04bbcc776,1,1.932,595.39,0.00,0.00
question,WebQTrn-1812_058fa348010b0e8e04f335a440658804,1,0.894,252.08,0.00,0.00
question,WebQTrn-1812_09b712193256ecf2e5f87ce70bd17e72,1,1.005,282.17,0.00,0.00
question,WebQTrn-1812_15f60e5f0f3604ea4e91cd75c8c89a85,1,1.179,369.33,0.00,0.00
question,WebQTrn-1812_184dee159bf4830393c21b516551863b,1,0.837,244.20,0.00,0.00
question,WebQTrn-1812_19c95ace02f0dd9b7f67de3ecc3e8f5a,1,1.436,442.96,0.00,0.00
question,WebQTrn-1812_25c9be422f1472e5cdf7358613ad93cf,1,1.114,317.18,0.00,0.00
question,WebQTrn-1812_279ab36d62e499754cff2b68b31a1f78,1,1.404,405.89,0.00,0.00
question,WebQTrn-1812_29aa4d58e974f804b2a78b9dc96c62c0,1,0.879,282.69,0.00,0.00
question,WebQTrn-1812_3646d3886548bb03fb73e1545c44afa1,1,0.877,279.03,0.00,0.00
question,WebQTrn-1812_380d57299109c7ae18f10e52204fc0c3,1,0.782,249.93,0.00,0.00
question,WebQTrn-1812_3e805a8103adcdab964dbb44b8267714,1,1.181,339.01,0.00,0.00
question,WebQTrn-1812_3ebe80233bc22dfb7ac196fb88adb084,1,0.845,246.56,0.00,0.00
question,WebQTrn-1812_40353d146817f5fe5dd67cb0643abe20,1,0.938,275.88,0.00,0.00
question,WebQTrn-1812_44d4964f4e16261cfe6c13dd035f3366,1,0.678,218.38,0.00,0.00
question,WebQTrn-1812_46f65a3745ff73f46fdcecf071f8b144,1,1.594,504.03,0.00,0.00
question,WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,1,1.555,470.14,0.00,0.00
question,WebQTrn-1812_688d69d484eeaffda36f06fbba9fe9fb,1,0.867,281.35,0.00,0.00
question,WebQTrn-1812_6a0e75033345508e8eadd5a47b0ad6b5,1,1.177,344.63,0.00,0.00
question,WebQTrn-1812_77fed5e3b62d58b1e620d81589357b0a,1,1.266,374.28,0.00,0.00
question,WebQTrn-1812_7fa788f49ac13510f448ee288ddd97a0,1,0.730,214.40,0.00,0.00
question,WebQTrn-1812_80ee34aa1b4a566ecc48fea37e497870,1,0.750,216.01,0.00,0.00
question,WebQTrn-1812_8126be584feae3f358a930823db22c4e,1,0.994,281.95,0.00,0.00
question,WebQTrn-1812_82e069064d66663276c549f47e5e179d,1,1.419,432.48,0.00,0.00
question,WebQTrn-1812_8da4d8e0e255c253258cff0cb37a501e,1,0.819,246.46,0.00,0.00
question,WebQTrn-1812_93d2e88cddc04bc55b23c31bab096e16,1,0.737,217.37,0.00,0.00
question,WebQTrn-1812_af6e94960d6ecddfbb9e8bee3ca654f5,1,1.226,376.13,0.00,0.00
question,WebQTrn-1812_b91d2447875df3cc9bc8ab64d81f0551,1,0.910,281.39,0.00,0.00
question,WebQTrn-1812_bcc6abd18c7c4099763754c183edb542,1,1.060,307.55,0.00,0.00
question,WebQTrn-1817_1ff2a427fb5b3a2e4314c721c6e14bd6,1,1.513,441.12,0.00,0.00
question,WebQTrn-1817_260801306aca8f4c9c44d957e134e8b3,1,0.860,281.77,0.00,0.00
question,WebQTrn-1817_5e5820ae78bf808cd4682f952c2af9d7,1,0.870,249.51,0.00,0.00
question,WebQTrn-1817_7a7c63feccef5be41016e37ef913a7a5,1,1.191,378.51,0.00,0.00
question,WebQTrn-1817_89670933168c3f4e5195a241f9d46e76,1,1.343,406.30,0.00,0.00
question,WebQTrn-1817_b9ee95e24e0e6221b48124d421dd5648,1,1.264,376.82,0.00,0.00
question,WebQTrn-1817_bab9c2907e69f117b3ef460ecbfd511a,1,1.313,379.07,0.00,0.00
question,WebQTrn-1817_e3cca7a9117d7c23ddfc189a49770034,1,1.262,408.81,0.00,0.00
question,WebQTrn-1817_e476056ca5c10f4f5f530d94b1b6ae5f,1,0.765,250.45,0.00,0.00
question,WebQTrn-1832_26cacfd16c08b59abc1a2b1f095122f1,1,1.461,442.94,0.00,0.00
question,WebQTrn-1832_4d7b047e2900ebf3a27a74de7fd84c51,1,1.588,470.70,0.00,0.00
question,WebQTrn-1832_6d63b4d4c20d567feb9cdadde2bb2a2a,1,1.212,378.33,0.00,0.00
question,WebQTrn-1832_876fe7840999a6c1fd5971a21df92df5,1,1.331,405.21,0.00,0.00
question,WebQTrn-1841_034ac92648bf25647da95a8f8c27d0f0,1,0.805,248.12,0.00,0.00
question,WebQTrn-1841_2f402f2c0487977d71bf7076a8db1e97,1,0.844,248.14,0.00,0.00
question,WebQTrn-1841_52a1c0b6a4362fec365873adecb58146,1,2.286,692.41,0.00,0.00
question,WebQTrn-1841_5d1cba94c816bec220b9f98e97493b0f,1,0.908,281.32,0.00,0.00
question,WebQTrn-1841_5db11dc211d128cdb6d6d746436d2ea0,1,1.274,409.04,0.00,0.00
question,WebQTrn-1841_673b675a77a9fc059453c135adfb35b3,1,-0.324,280.15,0.00,0.00
question,WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,1,0.993,313.10,0.00,0.00
question,WebQTrn-1841_6f818301283181e8199f67b080fce068,1,0.816,250.81,0.00,0.00
question,WebQTrn-1841_76eea6b43306188b56c665bff5a8f2e9,1,1.921,597.96,0.00,0.00
question,WebQTrn-1841_8df543a977cf8e7f362482a73cab35d0,1,0.905,249.86,0.00,0.00
question,WebQTrn-1841_997f0a18d5267f2fba67fd0ea4d890d6,1,1.242,376.34,0.00,0.00
question,WebQTrn-1841_a5bd6833f38c9345eb2286b787986daa,1,-0.311,250.09,0.00,0.00
question,WebQTrn-1841_b8df00139e3fa59b8633ef551ed8ca9f,1,1.230,375.03,0.00,0.00
question,WebQTrn-1841_c3808447f569d7d699f81f51a87260c4,1,2.133,660.25,0.00,0.00
question,WebQTrn-1841_cac535ea48922ba42c75ec7ac67cf454,1,1.276,407.37,0.00,0.00
question,WebQTrn-1841_d5475cda40f403fe0ccf997c8b0b2b58,1,0.893,283.11,0.00,0.00
question,WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,1,0.805,248.59,0.00,0.00
question,WebQTrn-1864_9dc4e22121d3a46d45b8f9bd9e8c7013,1,-0.380,248.77,0.00,0.00
question,WebQTrn-1864_b4a27aa1b03dec67ce6ff38f076f53ff,1,1.224,376.84,0.00,0.00
question,WebQTrn-1864_ed598699c0c39f5b0edfd4d64bb14e92,1,1.498,470.19,0.00,0.00
question,WebQTrn-1938_0e945cac8043fe5af615e4b2f0ddac8f,1,1.082,314.30,0.00,0.00
question,WebQTrn-1938_15f3741a2f90a3d0f955fc5f971c8f16,1,1.239,378.44,0.00,0.00
question,WebQTrn-1938_1ae1a6be469266690c163ee3f6e0293c,1,1.238,378.64,0.00,0.00
question,WebQTrn-1938_21d93e83b78eb4bae89800d09deafa2f,1,1.259,379.94,0.00,0.00
question,WebQTrn-1938_501c6712d98f6b8b1f2db4599112f057,1,1.082,313.42,0.00,0.00
question,WebQTrn-1938_7322a2a4d46bf36b95bfab4418c9a32b,1,0.804,244.25,0.00,0.00
question,WebQTrn-1938_744a496b907e407b16bc5d7c197dc3f0,1,1.451,438.61,0.00,0.00
question,WebQTrn-1938_82d451237e3819f1b085a95e72a89aa4,1,-0.146,340.89,0.00,0.00
question,WebQTrn-1938_85631890191901f9022880d7eaab329f,1,0.996,314.44,0.00,0.00
question,WebQTrn-1938_9440ac3bd6d8053ca4d553da408a7cb0,1,0.874,249.98,0.00,0.00
question,WebQTrn-1938_ae0ef655e304be3e017fd9cd4955fd62,1,0.731,218.34,0.00,0.00
question,WebQTrn-1938_b6b5b265cfd2094674460a1fb3324199,1,1.048,310.53,0.00,0.00
question,WebQTrn-1938_b9fa34f09c15f589df8150b880882013,1,0.858,250.29,0.00,0.00
question,WebQTrn-1938_bda5cd2328322c309ecbaaffcb9e7c8e,1,1.034,312.77,0.00,0.00
question,WebQTrn-1938_cb60fbc3dea230fc32682cbb8556ba62,1,0.852,245.93,0.00,0.00
question,WebQTrn-1938_fa2f7731ddb5e1a327b2e49b9fe9c9c5,1,1.121,340.10,0.00,0.00
question,WebQTrn-1939_0a522fd602641e4c7acb7870908615ed,1,0.791,212.49,0.00,0.00
question,WebQTrn-1939_3dc4d094915cc69911e4edefe742a167,1,1.106,341.39,0.00,0.00
question,WebQTrn-1939_4fa83780c1144bc341d4ef4bc7c84825,1,0.747,219.52,0.00,0.00
question,WebQTrn-1939_5096e7f87655bfead420edf88c0629f0,1,0.967,279.92,0.00,0.00
question,WebQTrn-1939_524b7e7fa855202f18ffd7e8c6bdb6c6,1,1.646,504.18,0.00,0.00
question,WebQTrn-1939_7e55258c3508aa4ca9dcf0c22ab3a126,1,0.897,249.72,0.00,0.00
question,WebQTrn-1939_80bc69215f6fdb6c93a8cc8494b116e9,1,1.599,471.93,0.00,0.00
question,WebQTrn-1939_87feb43d4b743e2f0172e00f50bfada2,1,1.671,502.33,0.00,0.00
question,WebQTrn-1939_8b001bcb44293629f1f5d0ab796adf8d,1,1.001,313.10,0.00,0.00
question,WebQTrn-1939_af793aa8077e49032de1b3fd2cbbfaec,1,1.557,469.46,0.00,0.00
question,WebQTrn-1939_f4a09a295875531887340bb4c3b57928,1,1.052,309.56,0.00,0.00
question,WebQTrn-1939_ffaa5abbcbb61976117b13d82a5011ed,1,1.130,344.99,0.00,0.00
question,WebQTrn-2006_1ce88b8c60eb9aa20dc2bba16e8075a9,1,0.872,283.60,0.00,0.00
question,WebQTrn-2006_22f5d66e7787c53dc84bf511c0b91cd7,1,0.809,216.74,0.00,0.00
question,WebQTrn-2006_2b51730f4094adff3ff2ea58da9b361f,1,0.907,249.59,0.00,0.00
question,WebQTrn-2006_2c10e06058f2ec5a912670c44257757f,1,0.986,279.51,0.00,0.00
question,WebQTrn-2006_3355822f94d09240bfd66d421d6b9737,1,1.321,406.36,0.00,0.00
question,WebQTrn-2006_34af9d64cd4d005c83081c62715f1531,1,1.185,343.57,0.00,0.00
question,WebQTrn-2006_4129d21e4cae3cd0973b1a90c6b57c64,1,0.963,280.31,0.00,0.00
question,WebQTrn-2006_4c7647e8d0b7435d37296e8103bcb33f,1,1.150,348.53,0.00,0.00
question,WebQTrn-2006_4e1e5981a6a018e884e282ea9d819370,1,1.075,312.29,0.00,0.00
question,WebQTrn-2006_502e7e2bf76ca104d64c4f3eef101408,1,1.707,537.43,0.00,0.00
question,WebQTrn-2006_54c677761ff06a9b6e223ccb4c72a2a6,1,1.170,340.52,0.00,0.00
question,WebQTrn-2006_60d761ea1fd499fc404dd4a83941d230,1,1.360,435.22,0.00,0.00
question,WebQTrn-2006_6ab5855289e51a26ef22b28f2b97a4a5,1,0.770,244.69,0.00,0.00
question,WebQTrn-2006_70b4bee950b45780d52bdb575f2f2d06,1,1.142,340.39,0.00,0.00
question,WebQTrn-2006_75407e92f7bc865e5dcca4087fac14e8,1,0.843,242.06,0.00,0.00
question,WebQTrn-2006_7993a79baca778d4e8e6cb2b1882bca4,1,1.031,314.78,0.00,0.00
question,WebQTrn-2006_7a3f9f259fed4d15daf7bb95e5e63002,1,0.785,217.83,0.00,0.00
question,WebQTrn-2006_8380457ea59739a01481e4908013c943,1,0.985,280.09,0.00,0.00
question,WebQTrn-2006_94eccff08ac7b521174864c8ad3f3c04,1,1.858,562.47,0.00,0.00
question,WebQTrn-2006_9ad6769cb97331945bf8dfe52958126b,1,1.020,311.50,0.00,0.00
question,WebQTrn-2006_a542139c3c2706f417b47ea7603fd4cd,1,0.816,221.51,0.00,0.00
question,WebQTrn-2006_c96614f281a32cf9b91c7adc81220daf,1,1.421,434.38,0.00,0.00
question,WebQTrn-2006_d311691159dca09b7c6d2e612f41108f,1,1.266,374.86,0.00,0.00
question,WebQTrn-2006_d6eeef75a363b8c5bf405ea3b0684cfc,1,1.272,408.45,0.00,0.00
question,WebQTrn-2006_e258f4c46fa686cf9c12150935e9211f,1,1.258,377.79,0.00,0.00
question,WebQTrn-2006_f3b6817f1a4f70189e74752d3094c11f,1,0.911,244.76,0.00,0.00
question,WebQTrn-2023_0c3145253f892ff944c08119aab2d5ee,1,0.787,249.39,0.00,0.00
question,WebQTrn-2023_139d69ce55d2d9feed41587eb4aa1b54,1,-0.027,377.57,0.00,0.00
question,WebQTrn-2023_7d2edee5ce98d6b13dfd25714bb3a6b8,1,1.122,313.60,0.00,0.00
question,WebQTrn-2023_8349bb144acf1f6bb43d68bfa35e97c1,1,1.126,344.25,0.00,0.00
question,WebQTrn-2023_835a8ec1be91ea0beafe52046c426bd3,1,1.084,340.68,0.00,0.00
question,WebQTrn-2023_a1424289baa01b0b74d44cdffa8ef18f,1,1.209,375.63,0.00,0.00
question,WebQTrn-2023_ab27357b0c4c667d23f485248e35c1bf,1,1.061,346.68,0.00,0.00
question,WebQTrn-2023_babe81e436454a7d4877c4ae80975c85,1,1.280,377.83,0.00,0.00
question,WebQTrn-2023_c0b39ce6f793480f678ceccad425298e,1,1.054,306.72,0.00,0.00
question,WebQTrn-2023_c3c7b6e5533d7f94abcabd13f15275ab,1,1.050,345.25,0.00,0.00
question,WebQTrn-2023_d007d5e7479053389d33d52cd21c5663,1,0.906,282.21,0.00,0.00
question,WebQTrn-2026_0c8bcc717d50c92c31ff802641504b43,1,1.260,378.02,0.00,0.00
question,WebQTrn-2026_0d5bc4f5ce16dafee354662c09965811,1,1.226,344.19,0.00,0.00
question,WebQTrn-2026_5abd17edee676db9f12bbbe84edfb575,1,1.306,374.91,0.00,0.00
question,WebQTrn-2026_84e5ab7013a2c0dd11f7f61db45df94c,1,1.105,312.53,0.00,0.00
question,WebQTrn-2026_96417e4d721f5c0e2c9079454df0af5b,1,1.168,340.93,0.00,0.00
question,WebQTrn-2026_b3dea5ef61d99706b52127dd45ae6149,1,0.890,280.42,0.00,0.00
question,WebQTrn-2026_d059b24adec4064377b957ca598769be,1,1.240,377.73,0.00,0.00
question,WebQTrn-2026_de4e12cff67645e8580d6a495196c768,1,1.344,411.78,0.00,0.00
