t,gpu0_w
1786363591.939,316.39
1786363592.039,316.254
1786363592.140,314.817
1786363592.241,314.75
1786363592.341,317.016
1786363592.442,317.0
1786363592.543,317.056
1786363592.647,317.028
1786363592.751,316.996
1786363592.855,317.201
1786363592.957,317.316
1786363593.062,317.373
1786363593.162,317.632
1786363593.263,317.596
1786363593.367,317.492
1786363593.472,316.465
1786363593.576,316.288
1786363593.676,316.162
1786363593.777,316.215
1786363593.877,316.109
1786363593.978,315.83
1786363594.078,315.685
1786363594.179,314.668
1786363594.281,314.403
1786363594.385,315.874
1786363594.485,315.866
1786363594.586,317.083
1786363594.686,317.085
1786363594.787,317.146
1786363594.887,317.136
1786363594.988,317.136
1786363595.088,317.16
1786363595.189,315.817
1786363595.289,315.936
1786363595.389,316.885
1786363595.490,316.895
1786363595.590,316.876
1786363595.691,316.983
1786363595.791,316.666
1786363595.892,316.809
1786363595.992,316.884
1786363596.092,316.946
1786363596.193,316.88
1786363596.294,318.277
1786363596.394,318.117
1786363596.495,316.0
1786363596.595,316.073
1786363596.696,315.996
1786363596.796,315.98
1786363596.897,315.933
1786363596.997,315.776
1786363597.098,315.798
1786363597.198,315.672
1786363597.299,315.72
1786363597.399,315.781
1786363597.499,315.843
1786363597.600,317.979
1786363597.700,317.283
1786363597.801,316.526
1786363597.905,316.557
1786363598.007,316.659
1786363598.107,316.777
1786363598.207,316.777
1786363598.308,316.673
1786363598.408,316.872
1786363598.509,316.962
1786363598.613,316.948
1786363598.716,315.895
1786363598.816,315.947
1786363598.919,316.621
1786363599.021,317.434
1786363599.124,316.226
1786363599.226,316.225
1786363599.329,316.255
1786363599.432,316.279
1786363599.535,316.347
1786363599.638,316.308
1786363599.738,316.315
1786363599.841,317.419
1786363599.944,316.072
1786363600.047,316.057
1786363600.150,316.028
1786363600.251,317.208
1786363600.355,317.303
1786363600.458,317.313
1786363600.561,317.39
1786363600.665,317.166
1786363600.766,317.082
1786363600.871,317.129
1786363600.972,317.051
1786363601.073,318.456
1786363601.174,317.75
1786363601.275,317.834
1786363601.375,316.663
1786363601.476,316.741
1786363601.577,316.679
1786363601.678,316.708
1786363601.778,316.703
1786363601.878,316.821
1786363601.979,316.788
1786363602.079,316.967
1786363602.180,316.832
1786363602.280,317.572
1786363602.381,317.556
1786363602.481,318.773
1786363602.582,317.15
1786363602.682,317.073
1786363602.783,316.981
1786363602.886,317.017
1786363602.990,317.002
1786363603.094,317.066
1786363603.198,316.937
1786363603.300,316.977
1786363603.401,316.92
1786363603.502,317.154
1786363603.606,317.136
1786363603.710,318.624
1786363603.812,318.788
1786363603.914,318.788
1786363604.015,316.146
1786363604.119,316.04
1786363604.223,315.966
1786363604.324,315.832
1786363604.424,315.762
1786363604.525,315.786
1786363603.444,315.829
1786363603.544,315.597
1786363603.645,313.379
1786363603.745,313.339
1786363603.846,313.2
1786363603.946,315.912
1786363604.047,316.139
1786363604.147,316.178
1786363604.248,316.325
1786363604.348,316.376
1786363604.449,316.495
1786363604.549,316.584
1786363604.650,316.755
1786363604.750,318.997
1786363604.851,319.072
1786363604.951,319.211
1786363605.052,317.571
1786363605.152,317.445
1786363605.253,317.481
1786363605.353,317.373
1786363605.454,317.427
1786363605.554,317.341
1786363605.655,317.344
1786363605.755,317.249
1786363605.855,315.962
1786363605.956,315.928
1786363606.056,315.991
1786363606.157,317.594
1786363606.257,317.594
1786363606.358,317.629
1786363606.458,317.602
1786363606.559,317.607
1786363606.659,317.652
1786363606.760,317.789
1786363606.860,317.701
1786363606.961,317.683
1786363607.061,318.933
1786363607.161,317.143
1786363607.262,316.96
1786363607.362,316.988
1786363607.463,316.917
1786363607.563,316.858
1786363607.664,316.877
1786363607.764,316.814
1786363607.864,316.723
1786363607.965,315.761
1786363608.065,313.721
1786363608.166,313.77
1786363608.266,315.633
1786363608.367,315.71
1786363608.467,315.711
1786363608.568,315.811
1786363608.668,315.937
1786363608.769,315.924
1786363608.869,314.526
1786363608.970,314.636
1786363609.070,315.605
1786363609.171,317.582
1786363609.271,317.514
1786363609.375,317.563
1786363609.479,317.626
1786363609.580,316.011
1786363609.680,316.011
1786363609.781,315.877
1786363609.881,315.932
1786363609.982,315.351
1786363610.085,316.709
1786363610.189,316.65
1786363610.290,316.734
1786363610.393,316.797
1786363610.499,314.662
1786363610.599,314.541
1786363610.700,314.428
1786363610.801,316.058
1786363610.902,316.175
1786363611.003,315.986
1786363611.104,316.59
1786363611.204,316.613
1786363611.305,316.497
1786363611.405,316.487
1786363611.506,315.162
1786363611.606,317.249
1786363611.707,317.159
1786363611.809,317.233
1786363611.909,317.084
1786363612.012,317.065
1786363612.115,317.331
1786363612.219,317.303
1786363612.321,317.233
1786363612.425,317.249
1786363612.529,317.191
1786363612.633,318.434
1786363612.736,318.522
1786363612.840,318.508
1786363612.944,317.089
1786363613.048,317.173
1786363613.149,316.227
1786363613.254,315.917
1786363613.356,315.906
1786363613.460,315.889
1786363613.564,315.801
1786363613.668,315.686
1786363613.772,314.886
1786363613.877,314.306
1786363613.981,314.41
1786363614.082,315.842
1786363614.186,315.795
1786363614.291,316.65
1786363614.393,316.764
1786363614.497,316.949
1786363614.601,317.044
1786363614.706,317.16
1786363614.810,317.213
1786363614.912,318.073
1786363615.014,318.694
1786363615.115,317.418
1786363615.217,317.411
1786363615.319,317.424
1786363615.421,317.522
1786363615.523,317.465
1786363615.625,317.256
1786363615.727,317.232
1786363615.829,317.259
1786363615.931,317.528
1786363616.032,317.481
1786363616.134,317.342
1786363616.236,318.627
1786363616.338,318.573
1786363616.440,317.114
1786363616.542,317.151
1786363616.643,317.265
1786363616.745,317.295
1786363616.847,317.302
1786363616.949,317.302
1786363617.050,317.333
1786363617.152,317.193
1786363617.253,317.237
1786363617.355,317.324
1786363617.456,317.426
1786363617.558,317.475
1786363617.659,319.005
1786363617.761,318.97
1786363617.862,318.933
1786363617.963,319.005
1786363618.065,319.028
1786363618.166,319.0
1786363618.267,317.548
1786363618.368,316.445
1786363618.469,316.426
1786363618.570,316.429
1786363618.670,316.378
1786363618.771,316.254
1786363618.871,316.17
1786363618.972,316.087
1786363619.072,315.915
1786363619.176,315.933
1786363619.280,315.932
1786363619.384,315.924
1786363619.488,316.985
1786363619.592,316.915
1786363619.693,316.709
1786363619.794,316.539
1786363619.894,316.658
1786363619.995,316.121
1786363620.096,315.951
1786363620.196,315.998
1786363620.297,316.01
1786363620.399,314.358
1786363620.503,315.569
1786363620.607,315.44
1786363620.711,315.517
1786363620.816,315.548
1786363620.919,315.671
1786363621.024,315.571
1786363621.128,316.089
1786363621.232,316.369
1786363621.336,316.471
1786363621.441,316.411
1786363621.545,318.079
1786363621.649,316.26
1786363621.753,316.379
1786363621.858,316.326
1786363621.962,316.34
1786363622.066,316.349
1786363622.171,316.387
1786363622.275,316.426
1786363622.379,316.385
1786363622.483,316.238
1786363622.587,315.005
1786363622.691,314.91
1786363622.795,316.882
1786363622.899,316.989
1786363622.999,317.112
1786363623.100,317.346
1786363623.200,317.349
1786363623.301,317.428
1786363623.401,315.826
1786363623.501,314.933
1786363623.602,314.922
1786363623.702,314.922
1786363623.803,316.128
1786363623.904,316.159
1786363624.004,316.186
1786363624.104,316.035
1786363624.205,316.057
1786363624.305,316.04
1786363624.406,316.032
1786363624.506,316.002
1786363624.607,316.083
1786363624.709,316.859
1786363624.813,316.927
1786363624.916,316.84
1786363625.019,316.844
1786363625.120,316.876
1786363625.222,316.82
1786363625.326,316.737
1786363625.427,316.542
1786363625.531,316.57
1786363625.632,316.786
1786363625.735,318.194
1786363625.839,318.282
1786363625.939,318.382
1786363626.040,318.446
1786363626.141,317.05
1786363626.243,316.954
1786363626.348,317.012
1786363626.451,317.064
1786363626.555,316.993
1786363626.657,317.057
1786363626.758,316.851
1786363626.859,317.006
1786363626.960,315.592
1786363627.060,315.56
1786363627.162,315.476
1786363627.263,316.824
1786363627.364,316.911
1786363627.465,316.962
1786363627.566,317.068
1786363627.666,317.125
1786363627.767,315.5
1786363627.868,315.418
1786363627.969,315.418
1786363628.069,315.552
1786363628.170,316.816
1786363628.270,316.749
1786363628.371,316.795
1786363628.471,316.8
1786363628.572,316.656
1786363628.672,316.539
1786363628.772,315.403
1786363628.875,315.281
1786363628.976,316.846
1786363629.077,315.409
1786363629.178,315.254
1786363629.279,315.359
1786363629.383,315.335
1786363629.485,315.311
1786363629.589,313.409
1786363629.691,313.365
1786363629.793,313.41
1786363629.893,314.288
1786363629.994,313.631
1786363630.094,313.004
1786363630.194,314.362
1786363630.295,314.226
1786363630.395,312.445
1786363630.496,312.434
1786363630.596,312.533
1786363630.697,314.447
1786363630.797,314.657
1786363630.898,314.711
1786363630.999,314.903
1786363631.099,315.759
1786363631.199,316.421
1786363631.300,316.528
1786363631.401,316.659
1786363631.501,318.477
1786363631.602,318.477
1786363631.706,318.518
1786363631.807,318.506
1786363631.911,317.22
1786363632.014,317.13
1786363632.116,317.067
1786363632.219,316.948
1786363632.323,316.871
1786363632.423,316.777
1786363632.524,316.922
1786363632.624,316.939
1786363632.725,316.945
1786363632.825,314.633
1786363632.926,314.74
1786363633.026,316.046
1786363633.127,316.066
1786363633.227,316.099
1786363633.328,316.111
1786363633.428,316.055
1786363633.528,314.811
1786363633.629,314.656
1786363633.729,314.64
1786363633.830,314.601
1786363633.930,316.103
1786363634.031,316.211
1786363634.131,316.187
1786363634.232,316.167
1786363634.332,316.155
1786363634.432,314.334
1786363634.533,314.358
1786363634.633,315.631
1786363634.734,315.631
1786363634.834,315.604
1786363634.935,315.67
1786363635.035,316.503
1786363635.136,315.136
1786363635.239,315.19
1786363635.339,315.141
1786363635.440,315.141
1786363635.540,315.249
1786363635.644,317.174
1786363634.549,317.205
1786363634.653,317.359
1786363634.754,317.656
1786363634.858,317.701
1786363634.962,317.698
1786363635.066,315.71
1786363635.170,316.927
1786363635.274,317.086
1786363635.379,317.256
1786363635.483,317.263
1786363635.587,317.308
1786363635.691,317.377
1786363635.793,317.314
1786363635.894,316.902
1786363635.998,316.872
1786363636.102,316.831
1786363636.206,317.492
1786363636.310,317.439
1786363636.415,317.341
1786363636.518,317.206
1786363636.620,317.049
1786363636.721,317.087
1786363636.823,317.143
1786363636.925,317.075
1786363637.026,317.3
1786363637.128,315.581
1786363637.229,315.917
1786363637.330,317.319
1786363637.432,317.415
1786363637.533,317.449
1786363637.634,317.638
1786363637.736,317.827
1786363637.837,317.747
1786363637.938,315.174
1786363638.040,315.105
1786363638.141,315.06
1786363638.242,316.817
1786363638.343,316.562
1786363638.444,316.576
1786363638.545,316.6
1786363638.646,316.519
1786363638.747,315.812
1786363638.847,315.623
1786363638.948,315.572
1786363639.049,318.053
1786363639.149,316.986
1786363639.250,316.966
1786363639.350,316.989
1786363639.451,317.067
1786363639.552,316.994
1786363639.655,316.954
1786363639.759,317.005
1786363639.860,317.648
1786363639.963,317.838
1786363640.066,317.893
1786363640.169,316.713
1786363640.273,317.773
1786363640.376,317.792
1786363640.478,317.755
1786363640.578,317.766
1786363640.679,317.973
1786363640.780,318.009
1786363640.881,318.057
1786363640.982,318.1
1786363641.083,318.022
1786363641.183,317.981
1786363641.284,317.981
1786363641.384,319.187
1786363641.484,319.338
1786363641.585,319.414
1786363641.688,318.307
1786363641.792,318.238
1786363641.894,318.088
1786363641.997,318.079
1786363642.098,318.001
1786363642.199,318.015
1786363642.303,318.111
1786363642.406,318.159
1786363642.510,318.283
1786363642.614,318.304
1786363642.717,318.285
1786363642.821,317.715
1786363642.924,317.651
1786363643.027,317.77
1786363643.131,316.493
1786363643.234,316.42
1786363643.338,316.257
1786363643.442,316.124
1786363643.545,315.971
1786363643.649,315.705
1786363643.753,315.765
1786363643.857,315.519
1786363643.957,317.165
1786363644.061,317.086
1786363644.165,316.854
1786363644.268,317.968
1786363644.369,317.985
1786363644.473,317.968
1786363644.576,316.521
1786363644.680,316.538
1786363644.784,316.605
1786363644.886,316.423
1786363644.987,316.474
1786363645.091,316.673
1786363645.196,316.747
1786363645.300,315.301
1786363645.405,315.305
1786363645.509,315.443
1786363645.614,315.562
1786363645.719,317.014
1786363645.823,317.047
1786363645.927,317.026
1786363646.028,316.955
1786363646.131,317.01
1786363646.236,316.801
1786363646.340,316.776
1786363646.445,318.075
1786363646.549,317.1
1786363646.654,316.909
1786363646.759,316.822
1786363646.859,316.821
1786363646.964,316.929
1786363647.065,316.876
1786363647.167,316.947
1786363647.269,316.917
1786363647.371,316.852
1786363647.473,315.66
1786363647.574,315.75
1786363647.676,316.715
1786363647.778,316.767
1786363647.879,316.799
1786363647.980,316.829
1786363648.082,316.671
1786363648.183,316.72
1786363648.284,316.751
1786363648.385,314.213
1786363648.485,314.256
1786363648.586,315.389
1786363648.687,315.533
1786363648.787,315.459
1786363648.888,315.431
1786363648.988,315.43
1786363649.089,315.424
1786363649.193,315.549
1786363649.298,314.255
1786363649.402,314.243
1786363649.506,316.803
1786363649.611,316.876
1786363649.716,317.142
1786363649.820,317.081
1786363649.924,317.052
1786363650.028,317.026
1786363650.129,315.631
1786363650.234,315.647
1786363650.338,315.471
1786363650.443,316.789
1786363650.547,316.762
1786363650.652,316.76
1786363650.753,316.711
1786363650.853,316.711
1786363650.954,316.522
1786363651.055,316.549
1786363651.155,316.763
1786363651.256,316.877
1786363651.356,316.583
1786363651.459,316.812
1786363651.563,316.971
1786363651.668,317.157
1786363651.772,317.318
1786363651.873,317.412
1786363651.978,317.499
1786363652.083,317.557
1786363652.183,317.472
1786363652.288,317.309
1786363652.393,317.358
1786363652.496,319.028
1786363652.601,318.693
1786363652.703,318.761
1786363652.804,318.64
1786363652.906,318.416
1786363653.008,318.453
1786363653.110,318.497
1786363653.210,315.917
1786363653.312,315.887
1786363653.414,316.034
1786363653.515,315.275
1786363653.617,315.03
1786363653.718,315.119
1786363653.820,315.025
1786363653.921,313.22
1786363654.022,313.294
1786363654.124,313.434
1786363654.225,313.392
1786363654.326,315.832
1786363654.426,315.949
1786363654.527,315.996
1786363654.628,316.633
1786363654.729,317.023
1786363654.829,315.74
1786363654.930,315.617
1786363655.030,317.252
1786363655.131,317.274
1786363655.235,317.019
1786363655.338,316.919
1786363655.442,316.896
1786363655.547,316.906
1786363655.651,316.787
1786363655.755,316.894
1786363655.856,316.894
1786363655.957,316.842
1786363656.058,318.074
1786363656.159,318.076
1786363656.259,318.205
1786363656.360,318.247
1786363656.460,318.305
1786363656.561,318.346
1786363656.665,316.805
1786363656.767,316.825
1786363656.867,316.825
1786363656.972,316.727
1786363657.076,316.637
1786363657.180,316.788
1786363657.284,316.929
1786363657.387,317.012
1786363657.492,316.954
1786363657.596,317.017
1786363657.700,315.555
1786363657.805,317.219
1786363657.907,317.298
1786363658.011,317.394
1786363658.116,317.509
1786363658.220,317.654
1786363658.324,317.624
1786363658.428,317.507
1786363658.532,317.453
1786363658.637,317.457
1786363658.741,317.375
1786363658.845,317.583
1786363658.949,317.796
1786363659.054,317.739
1786363659.158,315.977
1786363659.262,315.938
1786363659.367,315.852
1786363659.471,315.891
1786363659.574,316.114
1786363659.678,315.999
1786363659.782,316.022
1786363659.883,315.954
1786363659.987,317.188
1786363660.091,315.43
1786363660.195,315.436
1786363660.300,317.12
1786363660.401,317.065
1786363660.505,317.049
1786363660.606,316.902
1786363660.710,316.672
1786363660.815,316.733
1786363660.917,316.639
1786363661.021,314.976
1786363661.125,314.895
1786363661.229,316.36
1786363661.333,316.232
1786363661.434,316.166
1786363661.538,316.347
1786363661.640,314.756
1786363661.742,314.828
1786363661.844,314.842
1786363661.946,314.964
1786363662.049,314.998
1786363662.151,316.61
1786363662.253,316.675
1786363662.355,316.676
1786363662.456,316.665
1786363662.558,316.661
1786363662.661,316.383
1786363662.761,315.662
1786363662.861,315.686
1786363662.962,315.716
1786363663.063,315.58
1786363663.164,315.574
1786363663.264,315.636
1786363663.365,315.525
1786363663.466,314.357
1786363663.566,314.453
1786363663.667,314.336
1786363663.767,314.339
1786363663.868,316.59
1786363663.968,315.379
1786363664.069,315.271
1786363664.173,315.353
1786363664.275,315.299
1786363664.378,315.189
1786363664.481,315.218
1786363664.582,315.218
1786363664.686,316.309
1786363664.787,316.21
1786363664.890,316.331
1786363664.992,316.26
1786363665.093,316.205
1786363665.197,317.285
1786363665.301,317.436
1786363665.404,315.598
1786363665.507,315.834
1786363665.608,316.07
1786363665.710,316.061
1786363665.812,316.125
1786363665.912,316.091
1786363666.014,316.048
1786363666.115,316.089
1786363666.216,314.031
1786363666.318,313.991
1786363666.419,313.904
1786363666.521,315.591
1786363666.621,315.485
1786363665.501,315.347
1786363665.602,315.697
1786363665.702,315.708
1786363665.806,315.787
1786363665.909,315.861
1786363666.010,315.88
1786363666.114,317.974
1786363666.216,315.848
1786363666.319,315.822
1786363666.423,315.867
1786363666.527,315.882
1786363666.628,315.961
1786363666.729,315.919
1786363666.831,315.989
1786363666.933,316.074
1786363667.034,316.1
1786363667.136,316.169
1786363667.238,316.225
1786363667.339,318.403
1786363667.441,318.432
1786363667.542,317.951
1786363667.643,316.013
1786363667.744,315.946
1786363667.846,315.638
1786363667.947,314.606
1786363668.049,314.498
1786363668.151,314.414
1786363668.253,314.354
1786363668.353,313.027
1786363668.455,313.059
1786363668.555,312.99
1786363668.657,313.435
1786363668.759,315.348
1786363668.860,315.406
1786363668.962,315.406
1786363669.064,315.537
1786363669.166,316.589
1786363669.267,316.669
1786363669.369,316.967
1786363669.471,317.112
1786363669.572,318.588
1786363669.674,318.686
1786363669.776,318.796
1786363669.877,316.992
1786363669.979,317.137
1786363670.081,317.121
1786363670.182,317.123
1786363670.284,317.121
1786363670.386,317.165
1786363670.488,317.013
1786363670.588,317.007
1786363670.689,315.518
1786363670.792,315.469
1786363670.893,315.576
1786363670.994,317.523
1786363671.098,317.387
1786363671.201,317.333
1786363671.301,316.33
1786363671.404,315.88
1786363671.508,315.838
1786363671.608,315.833
1786363671.708,315.78
1786363671.812,317.133
1786363671.914,317.073
1786363672.018,317.083
1786363672.119,317.156
1786363672.222,317.391
1786363672.326,317.56
1786363672.428,318.576
1786363672.529,319.03
1786363672.629,317.519
1786363672.729,317.706
1786363672.833,317.755
1786363672.935,317.786
1786363673.039,317.869
1786363673.140,317.208
1786363673.244,317.065
1786363673.348,316.862
1786363673.450,316.845
1786363673.551,316.811
1786363673.651,316.534
1786363673.752,316.86
1786363673.853,316.72
1786363673.953,316.665
1786363674.053,316.631
1786363674.154,316.64
1786363674.257,317.166
1786363674.361,317.4
1786363674.461,317.359
1786363674.562,317.359
1786363674.662,315.795
1786363674.763,315.807
1786363674.865,316.199
1786363674.966,317.425
1786363675.070,317.357
1786363675.172,317.411
1786363675.276,317.491
1786363675.379,317.389
1786363675.481,317.487
1786363675.582,317.392
1786363675.686,317.506
1786363675.789,319.081
1786363675.891,319.203
1786363675.993,316.995
1786363676.097,317.227
1786363676.201,317.275
1786363676.305,317.249
1786363676.407,317.199
1786363676.508,317.474
1786363676.610,317.431
1786363676.710,317.484
1786363676.811,317.389
1786363676.913,317.388
1786363677.015,317.255
1786363677.116,319.322
1786363677.218,319.044
1786363677.319,317.944
1786363677.420,317.334
1786363677.522,316.506
1786363677.626,316.176
1786363677.727,316.037
1786363677.829,315.968
1786363677.931,315.884
1786363678.032,315.712
1786363678.136,315.636
1786363678.237,315.538
1786363678.337,311.94
1786363678.438,312.88
1786363678.538,313.482
1786363678.639,314.255
1786363678.739,314.319
1786363678.840,314.314
1786363678.940,314.133
1786363679.040,314.14
1786363679.141,314.046
1786363679.241,312.446
1786363679.342,312.487
1786363679.442,315.964
1786363679.543,315.964
1786363679.643,316.003
1786363679.743,315.963
1786363679.844,315.889
1786363679.944,316.054
1786363680.045,316.06
1786363680.145,316.088
1786363680.246,316.046
1786363680.346,316.109
1786363680.447,317.628
1786363680.548,317.652
1786363680.648,317.637
1786363680.749,316.27
1786363680.849,315.424
1786363680.950,315.447
1786363681.050,315.291
1786363681.151,315.231
1786363681.251,315.211
1786363681.351,315.054
1786363681.452,315.059
1786363681.553,315.157
1786363681.653,315.121
1786363681.753,315.208
1786363681.854,316.738
1786363681.954,317.58
1786363682.055,317.528
1786363682.157,315.781
1786363682.259,316.146
1786363682.360,316.249
1786363682.462,316.466
1786363682.563,316.479
1786363682.663,316.516
1786363682.764,316.442
1786363682.864,316.425
1786363682.965,316.425
1786363683.065,316.263
1786363683.165,314.765
1786363683.266,314.829
1786363683.366,316.541
1786363683.467,316.304
1786363683.568,315.6
1786363683.668,315.623
1786363683.768,315.645
1786363683.869,315.714
1786363683.969,315.832
1786363684.070,315.837
1786363684.171,315.808
1786363684.275,317.321
1786363684.379,317.275
1786363684.481,315.915
1786363684.585,315.893
1786363684.687,316.509
1786363684.789,316.518
1786363684.890,316.74
1786363684.994,316.674
1786363685.098,316.604
1786363685.200,316.699
1786363685.304,316.793
1786363685.408,316.75
1786363685.512,316.853
1786363685.615,318.28
1786363685.716,318.346
1786363685.816,318.356
1786363685.917,317.146
1786363686.017,316.963
1786363686.118,316.954
1786363686.218,317.087
1786363686.318,317.225
1786363686.419,317.304
1786363686.520,317.468
1786363686.621,317.46
1786363686.721,315.677
1786363686.822,315.617
1786363686.922,315.858
1786363687.023,317.081
1786363687.124,315.753
1786363687.224,315.834
1786363687.325,315.818
1786363687.426,315.818
1786363687.527,315.764
1786363687.627,315.175
1786363687.728,315.152
1786363687.829,312.421
1786363687.929,314.152
1786363688.030,314.251
1786363688.131,313.998
1786363688.231,313.984
1786363688.332,315.368
1786363688.432,315.277
1786363688.533,313.78
1786363688.634,313.681
1786363688.734,313.103
1786363688.835,313.096
1786363688.936,315.797
1786363689.037,315.685
1786363689.137,315.657
1786363689.238,315.742
1786363689.338,315.862
1786363689.439,315.859
1786363689.539,316.172
1786363689.639,317.702
1786363689.740,317.656
1786363689.840,317.073
1786363689.941,317.194
1786363690.041,317.114
1786363690.142,317.237
1786363690.242,317.303
1786363690.342,317.288
1786363690.443,317.228
1786363690.544,317.283
1786363690.644,316.992
1786363690.745,317.056
1786363690.846,317.056
1786363690.946,317.073
1786363691.047,317.129
1786363691.148,316.99
1786363691.248,317.164
1786363691.348,317.272
1786363691.449,317.24
1786363691.550,317.291
1786363691.651,317.321
1786363691.751,317.504
1786363691.852,317.575
1786363691.953,317.551
1786363692.053,317.628
1786363692.154,319.264
1786363692.254,317.235
1786363692.355,317.199
1786363692.455,317.145
1786363692.556,317.104
1786363692.656,317.161
1786363692.757,317.139
1786363692.857,316.996
1786363692.958,316.949
1786363693.058,316.99
1786363693.158,317.3
1786363693.259,317.361
1786363693.359,319.442
1786363693.460,319.527
1786363693.560,318.08
1786363693.661,318.405
1786363693.761,318.482
1786363693.861,317.441
1786363693.962,317.431
1786363694.063,317.59
1786363694.164,317.59
1786363694.265,317.572
1786363694.369,317.348
1786363694.471,317.188
1786363694.575,317.215
1786363694.676,317.136
1786363694.776,318.551
1786363694.877,316.79
1786363694.977,316.826
1786363695.078,317.859
1786363695.179,317.763
1786363695.280,317.663
1786363695.381,317.535
1786363695.482,317.351
1786363695.583,317.442
1786363695.684,317.329
1786363695.785,317.253
1786363695.886,317.195
1786363695.987,318.887
1786363696.088,318.546
1786363696.189,317.121
1786363696.289,317.277
1786363696.390,317.301
1786363696.490,317.338
1786363696.590,317.352
1786363696.691,317.331
1786363696.791,317.234
1786363696.892,317.256
1786363696.992,317.359
1786363697.093,317.081
1786363697.194,317.203
1786363697.298,318.875
1786363697.402,318.613
1786363697.503,317.803
1786363697.603,317.775
1786363697.703,317.743
1786363696.638,317.834
1786363696.742,317.959
1786363696.847,318.198
1786363696.950,318.147
1786363697.053,318.132
1786363697.157,318.005
1786363697.261,317.693
1786363697.366,317.81
1786363697.470,318.528
1786363697.570,316.943
1786363697.674,317.002
1786363697.778,316.919
1786363697.881,315.932
1786363697.981,315.725
1786363698.082,315.725
1786363698.182,315.86
1786363698.283,315.896
1786363698.383,316.006
1786363698.484,314.66
1786363698.584,314.593
1786363698.685,314.737
1786363698.785,316.43
1786363698.886,316.422
1786363698.986,316.506
1786363699.087,317.477
1786363699.187,317.485
1786363699.288,317.395
1786363699.389,315.695
1786363699.490,315.929
1786363699.590,317.291
1786363699.692,317.49
1786363699.793,317.385
1786363699.896,317.332
1786363699.997,317.291
1786363700.099,317.299
1786363700.200,317.277
1786363700.301,317.262
1786363700.405,317.277
1786363700.507,317.551
1786363700.608,317.367
1786363700.711,317.354
1786363700.813,317.313
1786363700.917,317.267
1786363701.021,317.262
1786363701.125,317.309
1786363701.227,317.432
1786363701.329,317.492
1786363701.433,317.474
1786363701.534,317.465
1786363701.634,318.916
1786363701.738,318.892
1786363701.841,318.898
1786363701.942,317.456
1786363702.043,317.578
1786363702.147,317.564
1786363702.251,317.64
1786363702.353,317.367
1786363702.457,317.418
1786363702.558,317.596
1786363702.660,317.733
1786363702.764,318.017
1786363702.867,318.126
1786363702.971,318.313
1786363703.072,318.636
1786363703.177,318.667
1786363703.280,317.222
1786363703.384,317.273
1786363703.484,317.388
1786363703.585,317.479
1786363703.685,317.479
1786363703.789,317.453
1786363703.893,317.403
1786363703.997,316.668
1786363704.097,315.801
1786363704.198,315.745
1786363704.298,316.854
1786363704.399,316.87
1786363704.499,318.418
1786363704.600,318.471
1786363704.700,318.486
1786363704.802,318.621
1786363704.906,318.738
1786363705.006,318.804
1786363705.109,317.775
1786363705.213,318.654
1786363705.313,318.595
1786363705.417,318.734
1786363705.518,318.614
1786363705.619,318.451
1786363705.719,318.324
1786363705.820,318.269
1786363705.921,318.041
1786363706.021,317.909
1786363706.122,316.282
1786363706.222,317.672
1786363706.322,317.564
1786363706.424,317.444
1786363706.528,317.287
1786363706.628,317.428
1786363706.732,317.553
1786363706.833,317.67
1786363706.937,317.797
1786363707.041,317.827
1786363707.144,318.063
1786363707.248,319.713
1786363707.349,319.978
1786363707.453,320.119
1786363707.557,318.678
1786363707.658,318.724
1786363707.762,318.803
1786363707.863,318.76
1786363707.968,318.673
1786363708.072,318.625
1786363708.175,318.597
1786363708.279,317.203
1786363708.381,317.189
1786363708.485,317.145
1786363708.586,317.167
1786363708.688,318.955
1786363708.792,318.942
1786363708.894,318.793
1786363708.998,316.479
1786363709.099,316.462
1786363709.202,316.489
1786363709.306,316.443
1786363709.407,317.557
1786363709.511,317.414
1786363709.612,317.341
1786363709.714,317.285
1786363709.816,314.995
1786363709.919,314.878
1786363710.023,314.783
1786363710.124,317.136
1786363710.227,317.191
1786363710.331,317.184
1786363710.432,317.184
1786363710.535,317.312
1786363710.635,317.405
1786363710.737,317.305
1786363710.841,315.762
1786363710.945,315.632
1786363711.045,317.68
1786363711.146,317.64
1786363711.247,317.601
1786363711.347,317.448
1786363711.447,317.247
1786363711.550,317.052
1786363711.650,316.865
1786363711.753,316.121
1786363711.857,315.383
1786363711.961,316.811
1786363712.065,316.897
1786363712.169,316.794
1786363712.273,316.766
1786363712.377,316.876
1786363712.478,317.011
1786363712.579,317.09
1786363712.679,315.691
1786363712.783,315.686
1786363712.884,316.338
1786363712.988,317.059
1786363713.092,316.991
1786363713.195,316.855
1786363713.299,316.836
1786363713.400,316.82
1786363713.501,315.758
1786363713.605,315.515
1786363713.708,315.301
1786363713.811,316.714
1786363713.913,314.629
1786363714.017,314.384
1786363714.122,314.339
1786363714.226,314.431
1786363714.329,314.444
1786363714.433,314.465
1786363714.534,314.749
1786363714.635,315.643
1786363714.738,315.703
1786363714.841,315.836
1786363714.944,315.877
1786363715.048,317.913
1786363715.151,318.025
1786363715.254,315.941
1786363715.358,315.888
1786363715.462,315.999
1786363715.563,315.965
1786363715.664,315.692
1786363715.768,316.0
1786363715.872,316.129
1786363715.975,316.215
1786363716.080,316.203
1786363716.182,316.169
1786363716.286,316.171
1786363716.387,317.802
1786363716.487,318.044
