scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-375,1,1.334,407.20,0.00,0.00
question,WebQTest-376,1,1.647,468.74,0.00,0.00
question,WebQTest-377,1,1.420,409.41,0.00,0.00
question,WebQTest-379,1,0.736,219.02,0.00,0.00
question,WebQTest-38,1,0.886,281.27,0.00,0.00
question,WebQTest-380,1,0.929,277.70,0.00,0.00
question,WebQTest-381,1,0.929,274.03,0.00,0.00
question,WebQTest-382,1,0.788,249.71,0.00,0.00
question,WebQTest-383,1,0.856,249.51,0.00,0.00
question,WebQTest-384,1,0.928,280.39,0.00,0.00
question,WebQTest-385,1,0.981,281.21,0.00,0.00
question,WebQTest-386,1,0.884,281.20,0.00,0.00
question,WebQTest-388,1,1.357,401.19,0.00,0.00
question,WebQTest-389,1,0.867,281.94,0.00,0.00
question,WebQTest-39,1,0.657,186.28,0.00,0.00
question,WebQTest-390,1,1.062,313.74,0.00,0.00
question,WebQTest-392,1,0.750,216.31,0.00,0.00
question,WebQTest-393,1,-0.198,312.20,0.00,0.00
question,WebQTest-395,1,0.902,248.15,0.00,0.00
question,WebQTest-396,1,0.796,251.97,0.00,0.00
question,WebQTest-397,1,0.830,246.93,0.00,0.00
question,WebQTest-398,1,0.744,218.52,0.00,0.00
question,WebQTest-399,1,1.085,346.40,0.00,0.00
question,WebQTest-400,1,0.969,280.79,0.00,0.00
question,WebQTest-401,1,0.903,274.85,0.00,0.00
question,WebQTest-402,1,0.712,218.95,0.00,0.00
question,WebQTest-403,1,0.834,247.41,0.00,0.00
question,WebQTest-404,1,0.712,218.33,0.00,0.00
question,WebQTest-405,1,1.654,499.59,0.00,0.00
question,WebQTest-406,1,1.296,366.53,0.00,0.00
question,WebQTest-408,1,0.974,314.83,0.00,0.00
question,WebQTest-409,1,0.975,282.52,0.00,0.00
question,WebQTest-41,1,1.556,472.20,0.00,0.00
question,WebQTest-410,1,1.449,440.16,0.00,0.00
question,WebQTest-414,1,0.626,184.96,0.00,0.00
question,WebQTest-415,1,1.763,534.29,0.00,0.00
question,WebQTest-416,1,1.009,316.38,0.00,0.00
question,WebQTest-417,1,0.817,250.68,0.00,0.00
question,WebQTest-418,1,1.106,342.41,0.00,0.00
question,WebQTest-419,1,0.849,248.07,0.00,0.00
question,WebQTest-42,1,1.326,408.29,0.00,0.00
question,WebQTest-420,1,0.868,251.24,0.00,0.00
question,WebQTest-421,1,1.011,315.04,0.00,0.00
question,WebQTest-422,1,1.011,314.38,0.00,0.00
question,WebQTest-423,1,0.984,282.24,0.00,0.00
question,WebQTest-425,1,1.363,405.54,0.00,0.00
question,WebQTest-426,1,1.432,439.15,0.00,0.00
question,WebQTest-427,1,0.834,251.88,0.00,0.00
question,WebQTest-428,1,1.332,377.71,0.00,0.00
question,WebQTest-43,1,1.403,435.68,0.00,0.00
question,WebQTest-430,1,0.648,215.72,0.00,0.00
question,WebQTest-431,1,0.662,180.60,0.00,0.00
question,WebQTest-432,1,-0.058,313.28,0.00,0.00
question,WebQTest-433,1,1.065,342.79,0.00,0.00
question,WebQTest-434,1,1.167,345.59,0.00,0.00
question,WebQTest-436,1,0.837,247.70,0.00,0.00
question,WebQTest-437,1,0.814,245.37,0.00,0.00
question,WebQTest-438,1,0.954,280.94,0.00,0.00
question,WebQTest-439,1,0.849,247.72,0.00,0.00
question,WebQTest-44,1,0.842,248.46,0.00,0.00
question,WebQTest-440,1,0.639,183.84,0.00,0.00
question,WebQTest-441,1,1.100,343.03,0.00,0.00
question,WebQTest-442,1,0.746,210.46,0.00,0.00
question,WebQTest-443,1,0.857,277.29,0.00,0.00
question,WebQTest-446,1,0.801,217.86,0.00,0.00
question,WebQTest-447,1,1.077,345.21,0.00,0.00
question,WebQTest-448,1,1.139,344.15,0.00,0.00
question,WebQTest-449,1,1.370,407.99,0.00,0.00
question,WebQTest-45,1,1.093,309.81,0.00,0.00
question,WebQTest-450,1,0.729,216.02,0.00,0.00
question,WebQTest-451,1,1.924,596.22,0.00,0.00
question,WebQTest-453,1,0.729,215.66,0.00,0.00
question,WebQTest-454,1,0.857,250.19,0.00,0.00
question,WebQTest-455,1,0.779,245.21,0.00,0.00
question,WebQTest-456,1,0.962,281.24,0.00,0.00
question,WebQTest-459,1,0.728,215.16,0.00,0.00
question,WebQTest-46,1,0.823,251.08,0.00,0.00
question,WebQTest-461,1,1.007,315.40,0.00,0.00
question,WebQTest-462,1,1.062,310.77,0.00,0.00
question,WebQTest-463,1,0.921,281.85,0.00,0.00
question,WebQTest-464,1,1.170,342.18,0.00,0.00
question,WebQTest-465,1,0.710,219.52,0.00,0.00
question,WebQTest-466,1,0.728,217.54,0.00,0.00
question,WebQTest-467,1,0.923,278.33,0.00,0.00
question,WebQTest-468,1,0.928,280.30,0.00,0.00
question,WebQTest-469,1,0.818,246.66,0.00,0.00
question,WebQTest-47,1,0.786,246.96,0.00,0.00
question,WebQTest-470,1,1.370,400.76,0.00,0.00
question,WebQTest-472,1,1.486,471.83,0.00,0.00
question,WebQTest-473,1,0.729,218.01,0.00,0.00
question,WebQTest-474,1,-0.088,312.52,0.00,0.00
question,WebQTest-475,1,1.140,344.19,0.00,0.00
question,WebQTest-477,1,0.799,217.91,0.00,0.00
question,WebQTest-479,1,0.749,246.10,0.00,0.00
question,WebQTest-48,1,0.821,246.66,0.00,0.00
question,WebQTest-480,1,0.832,250.44,0.00,0.00
question,WebQTest-481,1,0.711,217.36,0.00,0.00
question,WebQTest-482,1,0.992,281.77,0.00,0.00
question,WebQTest-484,1,0.710,213.88,0.00,0.00
question,WebQTest-487,1,1.662,504.12,0.00,0.00
question,WebQTest-488,1,0.728,218.18,0.00,0.00
question,WebQTest-489,1,1.113,343.42,0.00,0.00
question,WebQTest-49,1,1.283,370.87,0.00,0.00
question,WebQTest-490,1,0.672,180.81,0.00,0.00
question,WebQTest-491,1,1.291,411.40,0.00,0.00
question,WebQTest-492,1,0.895,279.52,0.00,0.00
question,WebQTest-493,1,0.834,252.67,0.00,0.00
question,WebQTest-497,1,0.891,249.41,0.00,0.00
question,WebQTest-500,1,1.009,311.53,0.00,0.00
question,WebQTest-501,1,0.976,282.26,0.00,0.00
question,WebQTest-502,1,1.190,377.14,0.00,0.00
question,WebQTest-503,1,1.032,307.68,0.00,0.00
question,WebQTest-504,1,1.450,438.08,0.00,0.00
question,WebQTest-506,1,1.113,338.59,0.00,0.00
question,WebQTest-508,1,1.099,312.30,0.00,0.00
question,WebQTest-509,1,1.166,375.65,0.00,0.00
question,WebQTest-51,1,0.805,248.31,0.00,0.00
question,WebQTest-512,1,1.434,409.72,0.00,0.00
question,WebQTest-513,1,0.743,245.70,0.00,0.00
question,WebQTest-514,1,0.850,249.91,0.00,0.00
question,WebQTest-515,1,1.240,375.77,0.00,0.00
question,WebQTest-516,1,0.849,249.48,0.00,0.00
question,WebQTest-517,1,0.834,248.50,0.00,0.00
question,WebQTest-518,1,0.897,274.53,0.00,0.00
question,WebQTest-519,1,0.959,280.25,0.00,0.00
question,WebQTest-52,1,0.804,245.53,0.00,0.00
question,WebQTest-521,1,-0.056,311.76,0.00,0.00
question,WebQTest-522,1,1.208,378.29,0.00,0.00
question,WebQTest-523,1,0.733,216.94,0.00,0.00
question,WebQTest-524,1,1.291,404.09,0.00,0.00
question,WebQTest-525,1,1.100,312.14,0.00,0.00
question,WebQTest-526,1,0.782,247.85,0.00,0.00
question,WebQTest-527,1,1.187,340.81,0.00,0.00
question,WebQTest-528,1,0.963,309.87,0.00,0.00
question,WebQTest-529,1,0.885,244.14,0.00,0.00
question,WebQTest-530,1,0.850,251.38,0.00,0.00
question,WebQTest-531,1,1.253,410.23,0.00,0.00
question,WebQTest-532,1,0.608,155.19,0.00,0.00
question,WebQTest-533,1,1.192,377.10,0.00,0.00
question,WebQTest-534,1,0.853,244.00,0.00,0.00
question,WebQTest-535,1,0.990,311.76,0.00,0.00
question,WebQTest-537,1,1.504,440.18,0.00,0.00
question,WebQTest-538,1,0.735,215.47,0.00,0.00
question,WebQTest-54,1,1.211,343.10,0.00,0.00
question,WebQTest-540,1,0.694,216.97,0.00,0.00
question,WebQTest-542,1,1.028,313.18,0.00,0.00
question,WebQTest-543,1,0.856,239.25,0.00,0.00
question,WebQTest-545,1,0.835,251.31,0.00,0.00
question,WebQTest-546,1,1.275,407.35,0.00,0.00
question,WebQTest-547,1,0.802,250.39,0.00,0.00
question,WebQTest-548,1,1.100,313.82,0.00,0.00
question,WebQTest-549,1,0.692,216.94,0.00,0.00
question,WebQTest-55,1,1.104,337.26,0.00,0.00
question,WebQTest-550,1,0.887,247.06,0.00,0.00
question,WebQTest-552,1,0.655,216.61,0.00,0.00
question,WebQTest-554,1,0.641,185.76,0.00,0.00
question,WebQTest-555,1,0.822,251.00,0.00,0.00
question,WebQTest-556,1,0.886,281.69,0.00,0.00
question,WebQTest-557,1,1.340,406.34,0.00,0.00
question,WebQTest-559,1,0.732,218.80,0.00,0.00
question,WebQTest-56,1,0.766,213.29,0.00,0.00
question,WebQTest-560,1,0.780,218.41,0.00,0.00
question,WebQTest-561,1,1.042,315.17,0.00,0.00
question,WebQTest-562,1,-0.257,277.95,0.00,0.00
question,WebQTest-564,1,0.871,249.80,0.00,0.00
question,WebQTest-567,1,0.992,311.59,0.00,0.00
question,WebQTest-568,1,0.785,217.08,0.00,0.00
question,WebQTest-570,1,2.330,726.56,0.00,0.00
question,WebQTest-572,1,1.069,306.03,0.00,0.00
question,WebQTest-573,1,1.256,376.58,0.00,0.00
question,WebQTest-575,1,1.147,346.70,0.00,0.00
question,WebQTest-576,1,1.203,375.56,0.00,0.00
question,WebQTest-577,1,0.946,277.49,0.00,0.00
question,WebQTest-578,1,1.167,338.49,0.00,0.00
question,WebQTest-579,1,0.918,284.33,0.00,0.00
question,WebQTest-58,1,0.801,246.58,0.00,0.00
question,WebQTest-580,1,0.706,218.38,0.00,0.00
question,WebQTest-581,1,0.937,280.18,0.00,0.00
question,WebQTest-582,1,1.328,408.87,0.00,0.00
question,WebQTest-583,1,0.904,277.43,0.00,0.00
question,WebQTest-584,1,1.466,441.60,0.00,0.00
question,WebQTest-585,1,0.854,250.45,0.00,0.00
question,WebQTest-586,1,0.836,248.45,0.00,0.00
question,WebQTest-588,1,0.975,307.08,0.00,0.00
question,WebQTest-589,1,0.624,185.00,0.00,0.00
question,WebQTest-59,1,0.930,279.14,0.00,0.00
question,WebQTest-590,1,0.817,250.47,0.00,0.00
question,WebQTest-592,1,0.764,215.06,0.00,0.00
question,WebQTest-593,1,0.658,182.43,0.00,0.00
question,WebQTest-595,1,0.956,312.37,0.00,0.00
question,WebQTest-596,1,1.331,408.31,0.00,0.00
question,WebQTest-597,1,0.871,244.93,0.00,0.00
question,WebQTest-599,1,1.152,344.51,0.00,0.00
question,WebQTest-6,1,0.873,248.54,0.00,0.00
question,WebQTest-60,1,0.908,280.87,0.00,0.00
question,WebQTest-600,1,0.572,187.16,0.00,0.00
question,WebQTest-602,1,0.748,218.16,0.00,0.00
question,WebQTest-603,1,0.854,250.19,0.00,0.00
question,WebQTest-604,1,1.315,404.63,0.00,0.00
question,WebQTest-605,1,-0.336,250.98,0.00,0.00
question,WebQTest-606,1,0.871,250.57,0.00,0.00
question,WebQTest-608,1,0.793,248.81,0.00,0.00
question,WebQTest-609,1,0.784,216.70,0.00,0.00
question,WebQTest-61,1,1.064,308.67,0.00,0.00
question,WebQTest-611,1,0.815,249.81,0.00,0.00
question,WebQTest-612,1,0.622,183.50,0.00,0.00
question,WebQTest-613,1,1.119,344.91,0.00,0.00
question,WebQTest-614,1,1.041,315.25,0.00,0.00
question,WebQTest-615,1,1.236,376.28,0.00,0.00
question,WebQTest-616,1,0.802,249.45,0.00,0.00
question,WebQTest-617,1,0.813,245.41,0.00,0.00
question,WebQTest-618,1,1.154,344.45,0.00,0.00
question,WebQTest-619,1,0.728,219.02,0.00,0.00
question,WebQTest-62,1,1.042,312.24,0.00,0.00
question,WebQTest-620,1,1.361,408.91,0.00,0.00
question,WebQTest-621,1,1.200,377.98,0.00,0.00
question,WebQTest-622,1,1.208,341.35,0.00,0.00
question,WebQTest-624,1,1.322,408.74,0.00,0.00
question,WebQTest-626,1,0.834,249.35,0.00,0.00
question,WebQTest-627,1,0.712,212.69,0.00,0.00
question,WebQTest-628,1,0.854,250.12,0.00,0.00
question,WebQTest-629,1,0.781,244.13,0.00,0.00
question,WebQTest-63,1,0.935,281.69,0.00,0.00
question,WebQTest-630,1,0.821,248.16,0.00,0.00
question,WebQTest-631,1,1.061,314.54,0.00,0.00
question,WebQTest-633,1,1.152,345.62,0.00,0.00
question,WebQTest-634,1,0.941,282.70,0.00,0.00
question,WebQTest-635,1,1.485,470.06,0.00,0.00
question,WebQTest-636,1,0.806,216.55,0.00,0.00
question,WebQTest-637,1,1.151,378.38,0.00,0.00
question,WebQTest-638,1,0.711,186.74,0.00,0.00
question,WebQTest-639,1,1.069,342.82,0.00,0.00
question,WebQTest-64,1,1.995,627.87,0.00,0.00
question,WebQTest-640,1,1.275,374.62,0.00,0.00
question,WebQTest-642,1,0.770,245.22,0.00,0.00
question,WebQTest-643,1,0.850,251.06,0.00,0.00
question,WebQTest-644,1,-0.080,314.81,0.00,0.00
question,WebQTest-645,1,1.393,407.00,0.00,0.00
question,WebQTest-646,1,0.937,279.77,0.00,0.00
question,WebQTest-648,1,1.046,344.87,0.00,0.00
question,WebQTest-649,1,1.392,410.52,0.00,0.00
question,WebQTest-65,1,0.937,276.87,0.00,0.00
question,WebQTest-650,1,1.029,313.03,0.00,0.00
question,WebQTest-651,1,0.729,218.55,0.00,0.00
question,WebQTest-652,1,0.589,183.56,0.00,0.00
question,WebQTest-653,1,0.929,280.35,0.00,0.00
question,WebQTest-654,1,0.696,186.84,0.00,0.00
question,WebQTest-655,1,0.834,252.99,0.00,0.00
question,WebQTest-656,1,0.995,282.00,0.00,0.00
question,WebQTest-657,1,0.783,250.98,0.00,0.00
question,WebQTest-658,1,1.098,310.46,0.00,0.00
question,WebQTest-659,1,1.052,345.92,0.00,0.00
question,WebQTest-66,1,0.953,278.18,0.00,0.00
question,WebQTest-661,1,0.889,249.88,0.00,0.00
question,WebQTest-662,1,0.730,218.96,0.00,0.00
question,WebQTest-663,1,1.363,408.19,0.00,0.00
question,WebQTest-664,1,0.729,217.48,0.00,0.00
question,WebQTest-665,1,0.816,251.00,0.00,0.00
question,WebQTest-666,1,0.947,278.91,0.00,0.00
question,WebQTest-667,1,0.886,281.79,0.00,0.00
question,WebQTest-668,1,1.290,378.88,0.00,0.00
question,WebQTest-669,1,1.095,343.27,0.00,0.00
question,WebQTest-67,1,-0.290,249.63,0.00,0.00
question,WebQTest-670,1,0.710,218.23,0.00,0.00
question,WebQTest-671,1,1.860,564.80,0.00,0.00
question,WebQTest-672,1,0.896,248.02,0.00,0.00
question,WebQTest-673,1,0.730,245.10,0.00,0.00
question,WebQTest-675,1,0.783,219.91,0.00,0.00
question,WebQTest-676,1,0.816,247.65,0.00,0.00
question,WebQTest-677,1,0.624,187.23,0.00,0.00
question,WebQTest-678,1,0.722,215.46,0.00,0.00
question,WebQTest-68,1,0.778,251.79,0.00,0.00
question,WebQTest-680,1,0.856,249.03,0.00,0.00
question,WebQTest-681,1,1.170,375.51,0.00,0.00
question,WebQTest-683,1,-0.561,152.87,0.00,0.00
question,WebQTest-684,1,0.973,311.98,0.00,0.00
question,WebQTest-685,1,1.081,311.04,0.00,0.00
question,WebQTest-686,1,1.057,314.35,0.00,0.00
question,WebQTest-688,1,0.798,249.86,0.00,0.00
question,WebQTest-689,1,0.846,246.32,0.00,0.00
question,WebQTest-69,1,0.762,212.12,0.00,0.00
question,WebQTest-690,1,0.811,252.24,0.00,0.00
question,WebQTest-691,1,0.775,249.29,0.00,0.00
question,WebQTest-693,1,0.935,281.59,0.00,0.00
question,WebQTest-694,1,0.993,279.72,0.00,0.00
question,WebQTest-695,1,0.815,248.34,0.00,0.00
question,WebQTest-696,1,0.841,247.97,0.00,0.00
question,WebQTest-698,1,0.717,216.96,0.00,0.00
question,WebQTest-699,1,0.856,283.23,0.00,0.00
question,WebQTest-7,1,0.853,277.87,0.00,0.00
question,WebQTest-700,1,0.790,217.50,0.00,0.00
question,WebQTest-701,1,0.634,185.80,0.00,0.00
question,WebQTest-702,1,0.790,247.96,0.00,0.00
question,WebQTest-703,1,0.768,213.94,0.00,0.00
question,WebQTest-704,1,1.247,376.80,0.00,0.00
question,WebQTest-706,1,0.910,281.79,0.00,0.00
question,WebQTest-707,1,0.822,251.32,0.00,0.00
question,WebQTest-708,1,0.733,215.73,0.00,0.00
question,WebQTest-709,1,1.008,315.67,0.00,0.00
question,WebQTest-71,1,0.946,307.71,0.00,0.00
question,WebQTest-710,1,1.462,433.92,0.00,0.00
question,WebQTest-711,1,0.765,218.71,0.00,0.00
question,WebQTest-712,1,1.219,378.19,0.00,0.00
question,WebQTest-713,1,0.824,249.19,0.00,0.00
question,WebQTest-714,1,1.411,436.65,0.00,0.00
question,WebQTest-716,1,0.955,283.09,0.00,0.00
question,WebQTest-717,1,0.832,250.27,0.00,0.00
question,WebQTest-718,1,0.767,217.36,0.00,0.00
question,WebQTest-719,1,0.650,216.05,0.00,0.00
question,WebQTest-72,1,1.238,341.72,0.00,0.00
question,WebQTest-721,1,0.939,282.14,0.00,0.00
question,WebQTest-722,1,0.854,247.96,0.00,0.00
question,WebQTest-723,1,1.098,341.65,0.00,0.00
question,WebQTest-724,1,-0.268,250.50,0.00,0.00
question,WebQTest-725,1,0.906,282.27,0.00,0.00
question,WebQTest-726,1,0.702,212.26,0.00,0.00
question,WebQTest-728,1,1.076,307.16,0.00,0.00
question,WebQTest-729,1,0.806,251.19,0.00,0.00
question,WebQTest-73,1,0.799,247.71,0.00,0.00
question,WebQTest-730,1,0.477,153.82,0.00,0.00
question,WebQTest-731,1,0.616,186.57,0.00,0.00
question,WebQTest-733,1,0.751,218.47,0.00,0.00
question,WebQTest-734,1,0.631,187.54,0.00,0.00
question,WebQTest-735,1,1.000,315.22,0.00,0.00
question,WebQTest-737,1,0.856,277.00,0.00,0.00
question,WebQTest-738,1,1.010,282.42,0.00,0.00
question,WebQTest-739,1,1.625,504.65,0.00,0.00
question,WebQTest-74,1,0.712,217.61,0.00,0.00
question,WebQTest-740,1,0.784,247.67,0.00,0.00
question,WebQTest-741,1,0.901,248.14,0.00,0.00
question,WebQTest-742,1,1.330,401.73,0.00,0.00
question,WebQTest-743,1,0.986,279.36,0.00,0.00
question,WebQTest-744,1,1.649,499.16,0.00,0.00
question,WebQTest-745,1,1.053,310.95,0.00,0.00
question,WebQTest-747,1,0.571,150.33,0.00,0.00
question,WebQTest-748,1,0.924,283.36,0.00,0.00
question,WebQTest-749,1,0.818,247.33,0.00,0.00
question,WebQTest-75,1,0.786,243.63,0.00,0.00
question,WebQTest-751,1,1.484,472.65,0.00,0.00
question,WebQTest-752,1,0.785,217.56,0.00,0.00
question,WebQTest-753,1,0.648,185.15,0.00,0.00
question,WebQTest-755,1,0.799,244.29,0.00,0.00
question,WebQTest-756,1,1.046,314.54,0.00,0.00
question,WebQTest-757,1,1.055,312.19,0.00,0.00
question,WebQTest-758,1,1.064,341.09,0.00,0.00
question,WebQTest-759,1,0.989,282.91,0.00,0.00
question,WebQTest-76,1,1.036,305.96,0.00,0.00
question,WebQTest-760,1,0.635,216.19,0.00,0.00
question,WebQTest-761,1,1.155,347.05,0.00,0.00
question,WebQTest-762,1,1.164,344.63,0.00,0.00
question,WebQTest-764,1,1.093,345.28,0.00,0.00
question,WebQTest-765,1,-0.166,281.96,0.00,0.00
question,WebQTest-766,1,0.697,213.26,0.00,0.00
question,WebQTest-768,1,1.039,313.21,0.00,0.00
question,WebQTest-769,1,0.864,282.69,0.00,0.00
question,WebQTest-77,1,0.800,249.74,0.00,0.00
question,WebQTest-770,1,1.112,314.68,0.00,0.00
question,WebQTest-771,1,0.991,316.04,0.00,0.00
question,WebQTest-772,1,1.035,307.79,0.00,0.00
question,WebQTest-773,1,1.356,410.82,0.00,0.00
question,WebQTest-774,1,0.690,216.56,0.00,0.00
question,WebQTest-775,1,1.378,408.78,0.00,0.00
question,WebQTest-776,1,0.763,215.82,0.00,0.00
question,WebQTest-777,1,0.976,309.82,0.00,0.00
question,WebQTest-778,1,0.989,278.87,0.00,0.00
question,WebQTest-779,1,1.025,313.20,0.00,0.00
question,WebQTest-78,1,0.886,249.44,0.00,0.00
question,WebQTest-780,1,1.199,379.75,0.00,0.00
question,WebQTest-782,1,0.887,282.56,0.00,0.00
question,WebQTest-783,1,0.754,213.59,0.00,0.00
question,WebQTest-784,1,0.712,217.19,0.00,0.00
question,WebQTest-785,1,0.889,250.53,0.00,0.00
question,WebQTest-787,1,0.817,252.21,0.00,0.00
question,WebQTest-788,1,0.785,247.94,0.00,0.00
question,WebQTest-789,1,1.609,465.90,0.00,0.00
question,WebQTest-79,1,1.501,467.89,0.00,0.00
question,WebQTest-790,1,0.957,314.06,0.00,0.00
question,WebQTest-791,1,1.167,344.10,0.00,0.00
question,WebQTest-792,1,0.815,251.34,0.00,0.00
question,WebQTest-794,1,0.866,250.85,0.00,0.00
question,WebQTest-796,1,1.166,376.55,0.00,0.00
question,WebQTest-797,1,0.937,285.26,0.00,0.00
question,WebQTest-798,1,0.996,282.86,0.00,0.00
question,WebQTest-8,1,1.099,310.20,0.00,0.00
question,WebQTest-80,1,0.798,216.96,0.00,0.00
question,WebQTest-800,1,1.060,316.01,0.00,0.00
question,WebQTest-801,1,1.063,346.30,0.00,0.00
question,WebQTest-802,1,0.871,241.83,0.00,0.00
question,WebQTest-805,1,0.814,252.15,0.00,0.00
question,WebQTest-809,1,-0.247,248.55,0.00,0.00
question,WebQTest-810,1,0.698,214.94,0.00,0.00
question,WebQTest-811,1,0.836,248.41,0.00,0.00
question,WebQTest-812,1,0.818,251.62,0.00,0.00
question,WebQTest-813,1,1.312,401.47,0.00,0.00
question,WebQTest-814,1,1.115,347.25,0.00,0.00
question,WebQTest-818,1,0.927,281.77,0.00,0.00
question,WebQTest-819,1,0.994,283.06,0.00,0.00
question,WebQTest-82,1,0.746,251.49,0.00,0.00
question,WebQTest-820,1,3.908,1207.91,0.00,0.00
question,WebQTest-821,1,0.819,245.43,0.00,0.00
question,WebQTest-822,1,0.815,250.16,0.00,0.00
question,WebQTest-823,1,1.184,342.51,0.00,0.00
question,WebQTest-825,1,1.007,315.47,0.00,0.00
question,WebQTest-827,1,0.728,219.54,0.00,0.00
question,WebQTest-828,1,0.766,219.24,0.00,0.00
question,WebQTest-829,1,0.978,315.21,0.00,0.00
question,WebQTest-83,1,1.206,344.20,0.00,0.00
question,WebQTest-830,1,0.871,249.25,0.00,0.00
question,WebQTest-831,1,1.133,342.22,0.00,0.00
question,WebQTest-832,1,1.434,440.29,0.00,0.00
question,WebQTest-833,1,0.876,274.34,0.00,0.00
question,WebQTest-834,1,1.418,408.85,0.00,0.00
question,WebQTest-836,1,1.134,341.81,0.00,0.00
question,WebQTest-837,1,1.062,345.36,0.00,0.00
question,WebQTest-838,1,0.911,252.90,0.00,0.00
question,WebQTest-84,1,0.744,216.27,0.00,0.00
question,WebQTest-841,1,0.624,182.64,0.00,0.00
question,WebQTest-843,1,0.731,219.92,0.00,0.00
question,WebQTest-845,1,0.709,218.70,0.00,0.00
question,WebQTest-846,1,0.883,280.51,0.00,0.00
question,WebQTest-847,1,2.374,1078.67,0.00,0.00
question,WebQTest-848,1,0.990,280.19,0.00,0.00
question,WebQTest-849,1,0.815,250.88,0.00,0.00
question,WebQTest-85,1,0.868,281.01,0.00,0.00
question,WebQTest-850,1,0.996,309.96,0.00,0.00
question,WebQTest-851,1,0.834,249.61,0.00,0.00
question,WebQTest-852,1,1.284,374.81,0.00,0.00
question,WebQTest-855,1,0.710,217.21,0.00,0.00
question,WebQTest-856,1,1.576,463.85,0.00,0.00
question,WebQTest-857,1,0.694,220.97,0.00,0.00
question,WebQTest-859,1,0.902,279.27,0.00,0.00
question,WebQTest-86,1,0.850,249.97,0.00,0.00
question,WebQTest-861,1,0.963,281.51,0.00,0.00
question,WebQTest-862,1,0.909,271.47,0.00,0.00
question,WebQTest-863,1,1.026,311.31,0.00,0.00
question,WebQTest-865,1,1.343,408.65,0.00,0.00
question,WebQTest-866,1,0.921,282.96,0.00,0.00
question,WebQTest-867,1,1.366,405.75,0.00,0.00
question,WebQTest-868,1,0.817,244.58,0.00,0.00
question,WebQTest-869,1,1.393,410.31,0.00,0.00
question,WebQTest-87,1,0.849,248.66,0.00,0.00
question,WebQTest-870,1,0.849,249.06,0.00,0.00
question,WebQTest-872,1,0.833,280.99,0.00,0.00
question,WebQTest-873,1,1.033,313.16,0.00,0.00
question,WebQTest-874,1,1.172,340.85,0.00,0.00
question,WebQTest-875,1,0.891,278.66,0.00,0.00
question,WebQTest-876,1,1.542,442.69,0.00,0.00
question,WebQTest-877,1,0.570,187.56,0.00,0.00
question,WebQTest-878,1,0.598,180.05,0.00,0.00
question,WebQTest-879,1,0.765,211.30,0.00,0.00
question,WebQTest-88,1,0.731,216.00,0.00,0.00
question,WebQTest-880,1,0.681,213.16,0.00,0.00
question,WebQTest-881,1,1.641,502.00,0.00,0.00
question,WebQTest-882,1,1.410,410.48,0.00,0.00
question,WebQTest-883,1,0.930,280.65,0.00,0.00
question,WebQTest-884,1,1.275,403.51,0.00,0.00
question,WebQTest-885,1,0.146,379.15,0.00,0.00
question,WebQTest-886,1,0.796,219.16,0.00,0.00
question,WebQTest-887,1,0.908,253.40,0.00,0.00
question,WebQTest-888,1,2.033,627.99,0.00,0.00
question,WebQTest-889,1,0.852,246.15,0.00,0.00
question,WebQTest-89,1,0.734,217.54,0.00,0.00
question,WebQTest-891,1,1.011,313.53,0.00,0.00
question,WebQTest-892,1,1.134,346.02,0.00,0.00
question,WebQTest-893,1,1.104,339.37,0.00,0.00
question,WebQTest-894,1,1.046,313.43,0.00,0.00
question,WebQTest-895,1,0.937,282.42,0.00,0.00
question,WebQTest-896,1,1.078,313.56,0.00,0.00
question,WebQTest-897,1,0.928,280.07,0.00,0.00
question,WebQTest-898,1,0.733,217.96,0.00,0.00
question,WebQTest-899,1,1.272,407.69,0.00,0.00
question,WebQTest-9,1,1.385,434.74,0.00,0.00
question,WebQTest-90,1,1.606,498.93,0.00,0.00
question,WebQTest-900,1,1.024,282.73,0.00,0.00
question,WebQTest-901,1,0.814,222.02,0.00,0.00
question,WebQTest-903,1,1.146,348.62,0.00,0.00
question,WebQTest-904,1,0.748,247.42,0.00,0.00
question,WebQTest-905,1,1.537,471.41,0.00,0.00
question,WebQTest-908,1,1.241,377.63,0.00,0.00
question,WebQTest-91,1,0.675,218.11,0.00,0.00
question,WebQTest-910,1,0.761,220.52,0.00,0.00
question,WebQTest-911,1,0.980,279.11,0.00,0.00
question,WebQTest-912,1,0.805,245.63,0.00,0.00
question,WebQTest-914,1,0.868,282.14,0.00,0.00
question,WebQTest-915,1,0.642,186.85,0.00,0.00
question,WebQTest-916,1,0.747,217.61,0.00,0.00
question,WebQTest-918,1,0.764,217.88,0.00,0.00
question,WebQTest-919,1,0.906,282.89,0.00,0.00
question,WebQTest-920,1,1.205,375.25,0.00,0.00
question,WebQTest-921,1,1.272,376.60,0.00,0.00
question,WebQTest-922,1,0.891,276.24,0.00,0.00
question,WebQTest-923,1,0.206,406.14,0.00,0.00
question,WebQTest-924,1,1.306,372.59,0.00,0.00
question,WebQTest-925,1,0.909,278.04,0.00,0.00
question,WebQTest-927,1,0.834,247.06,0.00,0.00
question,WebQTest-928,1,0.813,250.60,0.00,0.00
question,WebQTest-929,1,0.796,250.53,0.00,0.00
question,WebQTest-93,1,0.676,186.55,0.00,0.00
